#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN11039_c0_g1_i1:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   1   5   1.3e-22     5e-20   69.1   0.2    10   113     1   103     1   130 0.86 -
TRINITY_DN11039_c0_g1_i1:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   2   5   3.4e-34   1.3e-31  107.5   5.8   289   594   280   634   188   660 0.76 -
TRINITY_DN11039_c0_g1_i1:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   3   5   1.3e-09     5e-07   26.0   2.0   639   734   742   853   720   864 0.69 -
TRINITY_DN11039_c0_g1_i1:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   4   5   4.5e-06    0.0017   14.3   1.2   746   824   937  1027   897  1048 0.58 -
TRINITY_DN11039_c0_g1_i1:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   5   5  6.7e-188  2.5e-185  617.0  12.8   928  1567  1195  1830  1171  1831 0.91 -
TRINITY_DN11039_c0_g1_i3:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   1   5   1.3e-22     5e-20   69.1   0.2    10   113     1   103     1   130 0.86 -
TRINITY_DN11039_c0_g1_i3:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   2   5   3.4e-34   1.3e-31  107.5   5.8   289   594   280   634   188   660 0.76 -
TRINITY_DN11039_c0_g1_i3:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   3   5   1.3e-09     5e-07   26.0   2.0   639   734   742   853   720   864 0.69 -
TRINITY_DN11039_c0_g1_i3:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   4   5   4.5e-06    0.0017   14.3   1.2   746   824   937  1027   897  1048 0.58 -
TRINITY_DN11039_c0_g1_i3:34-5526   -           1831 3036at7898           -           1575  5.8e-247  821.3  49.8   5   5  6.7e-188  2.5e-185  617.0  12.8   928  1567  1195  1830  1171  1831 0.91 -
TRINITY_DN2432_c0_g1_i12:785-5167  -           1461 3036at7898           -           1575  7.3e-181  602.2  26.1   1   3     0.036        14    1.3   0.0    80   111    48    78     1    93 0.80 -
TRINITY_DN2432_c0_g1_i12:785-5167  -           1461 3036at7898           -           1575  7.3e-181  602.2  26.1   2   3   5.2e-16     2e-13   47.2   8.4   412   597   351   553   288   622 0.65 -
TRINITY_DN2432_c0_g1_i12:785-5167  -           1461 3036at7898           -           1575  7.3e-181  602.2  26.1   3   3  2.2e-166  8.2e-164  545.7  14.4   898  1555   817  1461   537  1461 0.87 -
TRINITY_DN2432_c0_g1_i5:785-5167   -           1461 3036at7898           -           1575  1.7e-180  600.9  27.5   1   3     0.036        14    1.3   0.0    80   111    48    78     1    93 0.80 -
TRINITY_DN2432_c0_g1_i5:785-5167   -           1461 3036at7898           -           1575  1.7e-180  600.9  27.5   2   3     9e-16   3.4e-13   46.4   9.3   412   597   351   553   294   621 0.68 -
TRINITY_DN2432_c0_g1_i5:785-5167   -           1461 3036at7898           -           1575  1.7e-180  600.9  27.5   3   3  1.7e-166  6.2e-164  546.1  14.1   898  1555   817  1461   526  1461 0.87 -
