#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN34744_c0_g2_i1:21-413    -            131 64at7898             -           4954   2.1e-75  251.9  39.7   1   2   3.3e-56     9e-55  183.4  23.3  4595  4682     1    91     1    92 0.96 -
TRINITY_DN34744_c0_g2_i1:21-413    -            131 64at7898             -           4954   2.1e-75  251.9  39.7   2   2   2.8e-25   7.6e-24   80.7   8.4  4750  4797    84   131    84   131 0.99 -
TRINITY_DN27462_c0_g2_i1:26-1576   -            517 64at7898             -           4954   1.4e-65  219.3 141.8   1   3   3.5e-14   9.7e-13   43.8  18.2  4516  4601     4    92     1    95 0.89 -
TRINITY_DN27462_c0_g2_i1:26-1576   -            517 64at7898             -           4954   1.4e-65  219.3 141.8   2   3   5.6e-35   1.6e-33  112.9  65.4  4472  4717    82   365    75   366 0.78 -
TRINITY_DN27462_c0_g2_i1:26-1576   -            517 64at7898             -           4954   1.4e-65  219.3 141.8   3   3   2.4e-28   6.7e-27   90.9  42.1  4544  4705   352   516   352   517 0.89 -
TRINITY_DN10584_c0_g1_i10:684-1922 -            413 64at7898             -           4954   1.8e-58  195.6 101.3   1   4   1.3e-19   3.5e-18   61.9  35.7  4478  4619     5   159     4   159 0.79 -
TRINITY_DN10584_c0_g1_i10:684-1922 -            413 64at7898             -           4954   1.8e-58  195.6 101.3   2   4     9e-16   2.5e-14   49.1  15.7  4523  4601   144   229   138   234 0.86 -
TRINITY_DN10584_c0_g1_i10:684-1922 -            413 64at7898             -           4954   1.8e-58  195.6 101.3   3   4   1.5e-17   4.3e-16   55.0  16.3  4484  4562   233   310   230   314 0.88 -
TRINITY_DN10584_c0_g1_i10:684-1922 -            413 64at7898             -           4954   1.8e-58  195.6 101.3   4   4   4.1e-19   1.1e-17   60.2  17.8  4750  4847   303   413   303   413 0.85 -
TRINITY_DN10584_c0_g1_i12:684-1922 -            413 64at7898             -           4954   2.5e-58  195.2 101.5   1   4   1.8e-16     5e-15   51.4  30.8  4478  4600     5   138     3   142 0.71 -
TRINITY_DN10584_c0_g1_i12:684-1922 -            413 64at7898             -           4954   2.5e-58  195.2 101.5   2   4   3.4e-16   9.5e-15   50.5  15.8  4523  4601   144   229   138   234 0.86 -
TRINITY_DN10584_c0_g1_i12:684-1922 -            413 64at7898             -           4954   2.5e-58  195.2 101.5   3   4   1.7e-17   4.8e-16   54.8  16.5  4484  4562   233   310   230   315 0.88 -
TRINITY_DN10584_c0_g1_i12:684-1922 -            413 64at7898             -           4954   2.5e-58  195.2 101.5   4   4   1.3e-18   3.6e-17   58.5  13.8  4761  4847   317   413   313   413 0.87 -
TRINITY_DN10584_c0_g1_i1:628-1929  -            434 64at7898             -           4954   3.2e-58  194.8 101.7   1   4   1.6e-16   4.5e-15   51.6  30.7  4480  4600    28   159    19   163 0.80 -
TRINITY_DN10584_c0_g1_i1:628-1929  -            434 64at7898             -           4954   3.2e-58  194.8 101.7   2   4   4.8e-16   1.3e-14   50.0  16.2  4523  4601   165   250   159   255 0.86 -
TRINITY_DN10584_c0_g1_i1:628-1929  -            434 64at7898             -           4954   3.2e-58  194.8 101.7   3   4   1.6e-18   4.4e-17   58.3  21.4  4472  4562   240   331   237   335 0.83 -
TRINITY_DN10584_c0_g1_i1:628-1929  -            434 64at7898             -           4954   3.2e-58  194.8 101.7   4   4     9e-19   2.5e-17   59.1  17.9  4750  4847   324   434   324   434 0.85 -
TRINITY_DN10584_c0_g1_i3:645-1898  -            418 64at7898             -           4954   2.8e-57  191.7 100.1   1   4   1.4e-16   3.9e-15   51.8  30.8  4478  4600    18   151     9   155 0.70 -
TRINITY_DN10584_c0_g1_i3:645-1898  -            418 64at7898             -           4954   2.8e-57  191.7 100.1   2   4   5.6e-16   1.6e-14   49.8  16.3  4523  4601   157   242   152   247 0.86 -
TRINITY_DN10584_c0_g1_i3:645-1898  -            418 64at7898             -           4954   2.8e-57  191.7 100.1   3   4   1.7e-17   4.8e-16   54.8  16.6  4484  4562   246   323   242   329 0.88 -
TRINITY_DN10584_c0_g1_i3:645-1898  -            418 64at7898             -           4954   2.8e-57  191.7 100.1   4   4   1.4e-17     4e-16   55.1  12.1  4761  4832   330   402   325   417 0.90 -
TRINITY_DN27462_c0_g1_i1:618-2285  -            556 64at7898             -           4954   7.1e-52  173.8 108.4   1   3   3.7e-16     1e-14   50.4  31.4  4631  4818    62   250    43   251 0.79 -
TRINITY_DN27462_c0_g1_i1:618-2285  -            556 64at7898             -           4954   7.1e-52  173.8 108.4   2   3   1.6e-13   4.4e-12   41.7  18.3  4510  4601   219   314   191   323 0.81 -
TRINITY_DN27462_c0_g1_i1:618-2285  -            556 64at7898             -           4954   7.1e-52  173.8 108.4   3   3   1.5e-31   4.1e-30  101.5  58.5  4474  4705   306   548   306   554 0.79 -
TRINITY_DN1953_c1_g1_i3:519-1394   -            292 64at7898             -           4954   9.7e-40  133.5  58.0   1   4   0.00064     0.018    9.8   0.5  4582  4620     1    43     1    57 0.55 -
TRINITY_DN1953_c1_g1_i3:519-1394   -            292 64at7898             -           4954   9.7e-40  133.5  58.0   2   4   1.8e-20     5e-19   64.7  18.2  4623  4717    74   167    65   169 0.90 -
TRINITY_DN1953_c1_g1_i3:519-1394   -            292 64at7898             -           4954   9.7e-40  133.5  58.0   3   4   6.7e-11   1.9e-09   32.9   7.3  4474  4522   165   213   163   216 0.89 -
TRINITY_DN1953_c1_g1_i3:519-1394   -            292 64at7898             -           4954   9.7e-40  133.5  58.0   4   4   1.1e-15   2.9e-14   48.9  16.9  4750  4824   205   280   205   289 0.90 -
TRINITY_DN4444_c0_g1_i7:2600-3631  -            344 64at7898             -           4954   1.5e-39  132.8  61.5   1   2   3.8e-40   1.1e-38  130.0  38.4  3939  4106    18   193    15   207 0.85 -
TRINITY_DN4444_c0_g1_i7:2600-3631  -            344 64at7898             -           4954   1.5e-39  132.8  61.5   2   2    0.0024     0.065    7.9  17.1  4494  4590   205   324   190   332 0.63 -
TRINITY_DN4444_c0_g1_i9:2598-3623  -            342 64at7898             -           4954     2e-39  132.4  61.9   1   2   3.9e-40   1.1e-38  130.0  38.4  3939  4106    16   191    13   205 0.85 -
TRINITY_DN4444_c0_g1_i9:2598-3623  -            342 64at7898             -           4954     2e-39  132.4  61.9   2   2     0.003     0.083    7.5  17.5  4494  4590   203   322   188   330 0.63 -
TRINITY_DN888_c1_g1_i4:732-3422    -            897 64at7898             -           4954   6.4e-39  130.8   0.1   1   3   7.2e-11     2e-09   32.9   0.0  3626  3804    29   224     4   233 0.73 -
TRINITY_DN888_c1_g1_i4:732-3422    -            897 64at7898             -           4954   6.4e-39  130.8   0.1   2   3   1.6e-31   4.4e-30  101.4   0.0  3597  3887   191   481   186   499 0.86 -
TRINITY_DN888_c1_g1_i4:732-3422    -            897 64at7898             -           4954   6.4e-39  130.8   0.1   3   3    0.0092      0.26    5.9   0.0  3408  3444   509   545   490   567 0.59 -
