#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN18647_c0_g1_i1:1-1353    -            451 46901at7898          -            601  5.7e-121  403.6  19.5   1   3    8e-110  2.1e-107  358.8   5.3   140   343     1   220     1   230 0.90 -
TRINITY_DN18647_c0_g1_i1:1-1353    -            451 46901at7898          -            601  5.7e-121  403.6  19.5   2   3   1.4e-16   3.8e-14   50.8   5.8   338   415   236   314   228   336 0.76 -
TRINITY_DN18647_c0_g1_i1:1-1353    -            451 46901at7898          -            601  5.7e-121  403.6  19.5   3   3      0.99   2.6e+02   -1.5   0.1   337   392   312   366   297   371 0.75 -
TRINITY_DN6514_c0_g1_i10:839-1939  -            367 46901at7898          -            601     7e-52  175.5   0.3   1   2   3.7e-28   9.7e-26   89.1   0.0   132   324    27   218    23   222 0.83 -
TRINITY_DN6514_c0_g1_i10:839-1939  -            367 46901at7898          -            601     7e-52  175.5   0.3   2   2   8.7e-27   2.3e-24   84.6   0.6   433   597   222   367   217   367 0.92 -
TRINITY_DN6514_c0_g1_i8:839-2017   -            393 46901at7898          -            601   9.4e-52  175.0   0.3   1   2   4.4e-28   1.2e-25   88.9   0.0   132   324    53   244    49   248 0.83 -
TRINITY_DN6514_c0_g1_i8:839-2017   -            393 46901at7898          -            601   9.4e-52  175.0   0.3   2   2     1e-26   2.7e-24   84.4   0.6   433   597   248   393   243   393 0.92 -
TRINITY_DN21229_c0_g1_i2:283-1824  -            514 46901at7898          -            601   1.9e-50  170.7  11.2   1   3   3.8e-24     1e-21   75.9   4.5    39   253     6   254     3   267 0.69 -
TRINITY_DN21229_c0_g1_i2:283-1824  -            514 46901at7898          -            601   1.9e-50  170.7  11.2   2   3   3.3e-05    0.0088   13.3   0.0   285   334   310   358   306   364 0.84 -
TRINITY_DN21229_c0_g1_i2:283-1824  -            514 46901at7898          -            601   1.9e-50  170.7  11.2   3   3   1.3e-26   3.4e-24   84.0   0.2   434   598   364   512   355   514 0.88 -
TRINITY_DN2959_c0_g1_i14:988-2139  -            384 46901at7898          -            601   3.3e-42  143.5   1.6   1   2   1.6e-21   4.1e-19   67.2   0.1   141   324    53   236    50   239 0.81 -
TRINITY_DN2959_c0_g1_i14:988-2139  -            384 46901at7898          -            601   3.3e-42  143.5   1.6   2   2   2.7e-24   7.2e-22   76.3   0.2   433   597   238   384   235   384 0.91 -
TRINITY_DN2959_c0_g1_i16:988-2139  -            384 46901at7898          -            601   3.3e-42  143.5   1.6   1   2   1.6e-21   4.1e-19   67.2   0.1   141   324    53   236    50   239 0.81 -
TRINITY_DN2959_c0_g1_i16:988-2139  -            384 46901at7898          -            601   3.3e-42  143.5   1.6   2   2   2.7e-24   7.2e-22   76.3   0.2   433   597   238   384   235   384 0.91 -
TRINITY_DN2959_c0_g1_i6:988-2139   -            384 46901at7898          -            601   3.3e-42  143.5   1.6   1   2   1.6e-21   4.1e-19   67.2   0.1   141   324    53   236    50   239 0.81 -
TRINITY_DN2959_c0_g1_i6:988-2139   -            384 46901at7898          -            601   3.3e-42  143.5   1.6   2   2   2.7e-24   7.2e-22   76.3   0.2   433   597   238   384   235   384 0.91 -
TRINITY_DN2959_c0_g1_i9:988-2139   -            384 46901at7898          -            601   3.3e-42  143.5   1.6   1   2   1.6e-21   4.1e-19   67.2   0.1   141   324    53   236    50   239 0.81 -
TRINITY_DN2959_c0_g1_i9:988-2139   -            384 46901at7898          -            601   3.3e-42  143.5   1.6   2   2   2.7e-24   7.2e-22   76.3   0.2   433   597   238   384   235   384 0.91 -
TRINITY_DN11839_c0_g2_i2:296-2059  -            588 46901at7898          -            601   5.2e-34  116.4   0.0   1   2   1.5e-28   3.9e-26   90.5   0.0   133   322     4   193     1   200 0.83 -
TRINITY_DN11839_c0_g2_i2:296-2059  -            588 46901at7898          -            601   5.2e-34  116.4   0.0   2   2   2.1e-08   5.5e-06   23.9   0.1   430   512   513   587   492   588 0.86 -
TRINITY_DN11839_c0_g2_i1:266-2029  -            588 46901at7898          -            601   2.2e-33  114.4   0.0   1   2   8.7e-28   2.3e-25   87.9   0.0   143   322     4   183     2   190 0.84 -
TRINITY_DN11839_c0_g2_i1:266-2029  -            588 46901at7898          -            601   2.2e-33  114.4   0.0   2   2   1.6e-08   4.3e-06   24.2   0.1   430   513   503   578   484   585 0.86 -
TRINITY_DN31877_c0_g1_i1:1531-3222 -            564 46901at7898          -            601     1e-25   89.0   0.0   1   2   6.2e-08   1.6e-05   22.3   0.0   238   322     1    89     1    98 0.79 -
TRINITY_DN31877_c0_g1_i1:1531-3222 -            564 46901at7898          -            601     1e-25   89.0   0.0   2   2   9.5e-21   2.5e-18   64.6   0.0   435   599   418   564   396   564 0.84 -
TRINITY_DN31877_c0_g1_i2:1188-2879 -            564 46901at7898          -            601     1e-25   89.0   0.0   1   2   6.2e-08   1.6e-05   22.3   0.0   238   322     1    89     1    98 0.79 -
TRINITY_DN31877_c0_g1_i2:1188-2879 -            564 46901at7898          -            601     1e-25   89.0   0.0   2   2   9.5e-21   2.5e-18   64.6   0.0   435   599   418   564   396   564 0.84 -
TRINITY_DN31877_c0_g1_i7:2343-3998 -            552 46901at7898          -            601   2.9e-20   71.1   0.0   1   2     6e-08   1.6e-05   22.4   0.0   238   322     1    89     1    98 0.79 -
TRINITY_DN31877_c0_g1_i7:2343-3998 -            552 46901at7898          -            601   2.9e-20   71.1   0.0   2   2   2.7e-15   7.1e-13   46.6   0.0   435   584   418   549   396   552 0.82 -
TRINITY_DN13045_c0_g1_i1:1031-2338 -            436 46901at7898          -            601   4.2e-20   70.5   1.6   1   3   3.8e-08     1e-05   23.0   0.0   139   322     4   195     1   200 0.69 -
TRINITY_DN13045_c0_g1_i1:1031-2338 -            436 46901at7898          -            601   4.2e-20   70.5   1.6   2   3    0.0012      0.31    8.2   0.4   436   520   205   294   198   304 0.73 -
TRINITY_DN13045_c0_g1_i1:1031-2338 -            436 46901at7898          -            601   4.2e-20   70.5   1.6   3   3     4e-12   1.1e-09   36.2   0.3   535   597   372   436   361   436 0.88 -
TRINITY_DN13045_c0_g1_i2:1031-2568 -            427 46901at7898          -            601   2.3e-19   68.1   2.0   1   3     4e-08     1e-05   23.0   0.0   139   322     4   195     1   199 0.69 -
TRINITY_DN13045_c0_g1_i2:1031-2568 -            427 46901at7898          -            601   2.3e-19   68.1   2.0   2   3    0.0036      0.96    6.6   0.4   438   520   198   285   194   295 0.70 -
TRINITY_DN13045_c0_g1_i2:1031-2568 -            427 46901at7898          -            601   2.3e-19   68.1   2.0   3   3   3.9e-12     1e-09   36.2   0.3   535   597   363   427   352   427 0.88 -
TRINITY_DN24243_c0_g1_i1:0-1802    -            601 46901at7898          -            601   1.9e-16   58.4   2.8   1   3     0.063        17    2.5   0.0   217   255    35    74    21    85 0.81 -
TRINITY_DN24243_c0_g1_i1:0-1802    -            601 46901at7898          -            601   1.9e-16   58.4   2.8   2   3     0.027       7.1    3.7   0.1   282   325   283   326   260   330 0.82 -
TRINITY_DN24243_c0_g1_i1:0-1802    -            601 46901at7898          -            601   1.9e-16   58.4   2.8   3   3   1.6e-16   4.2e-14   50.7   0.1   440   560   351   468   340   477 0.88 -
TRINITY_DN5137_c0_g1_i10:705-1742  -            346 46901at7898          -            601     2e-14   51.7   3.9   1   3     7e-05     0.019   12.2   0.6   144   277     4   126     2   136 0.85 -
TRINITY_DN5137_c0_g1_i10:705-1742  -            346 46901at7898          -            601     2e-14   51.7   3.9   2   3   1.2e-08   3.2e-06   24.7   0.0   434   524   155   239   137   250 0.84 -
TRINITY_DN5137_c0_g1_i10:705-1742  -            346 46901at7898          -            601     2e-14   51.7   3.9   3   3   2.6e-05    0.0067   13.7   0.1   529   586   292   343   280   346 0.85 -
TRINITY_DN5137_c0_g1_i12:705-1742  -            346 46901at7898          -            601     2e-14   51.7   3.9   1   3     7e-05     0.019   12.2   0.6   144   277     4   126     2   136 0.85 -
TRINITY_DN5137_c0_g1_i12:705-1742  -            346 46901at7898          -            601     2e-14   51.7   3.9   2   3   1.2e-08   3.2e-06   24.7   0.0   434   524   155   239   137   250 0.84 -
TRINITY_DN5137_c0_g1_i12:705-1742  -            346 46901at7898          -            601     2e-14   51.7   3.9   3   3   2.6e-05    0.0067   13.7   0.1   529   586   292   343   280   346 0.85 -
TRINITY_DN5137_c0_g1_i2:705-1742   -            346 46901at7898          -            601     2e-14   51.7   3.9   1   3     7e-05     0.019   12.2   0.6   144   277     4   126     2   136 0.85 -
TRINITY_DN5137_c0_g1_i2:705-1742   -            346 46901at7898          -            601     2e-14   51.7   3.9   2   3   1.2e-08   3.2e-06   24.7   0.0   434   524   155   239   137   250 0.84 -
TRINITY_DN5137_c0_g1_i2:705-1742   -            346 46901at7898          -            601     2e-14   51.7   3.9   3   3   2.6e-05    0.0067   13.7   0.1   529   586   292   343   280   346 0.85 -
TRINITY_DN5137_c0_g1_i5:705-1742   -            346 46901at7898          -            601     2e-14   51.7   3.9   1   3     7e-05     0.019   12.2   0.6   144   277     4   126     2   136 0.85 -
TRINITY_DN5137_c0_g1_i5:705-1742   -            346 46901at7898          -            601     2e-14   51.7   3.9   2   3   1.2e-08   3.2e-06   24.7   0.0   434   524   155   239   137   250 0.84 -
TRINITY_DN5137_c0_g1_i5:705-1742   -            346 46901at7898          -            601     2e-14   51.7   3.9   3   3   2.6e-05    0.0067   13.7   0.1   529   586   292   343   280   346 0.85 -
TRINITY_DN5137_c0_g1_i7:708-1745   -            346 46901at7898          -            601     2e-14   51.7   3.9   1   3     7e-05     0.019   12.2   0.6   144   277     4   126     2   136 0.85 -
TRINITY_DN5137_c0_g1_i7:708-1745   -            346 46901at7898          -            601     2e-14   51.7   3.9   2   3   1.2e-08   3.2e-06   24.7   0.0   434   524   155   239   137   250 0.84 -
TRINITY_DN5137_c0_g1_i7:708-1745   -            346 46901at7898          -            601     2e-14   51.7   3.9   3   3   2.6e-05    0.0067   13.7   0.1   529   586   292   343   280   346 0.85 -
TRINITY_DN5094_c0_g1_i1:104-1138   -            345 46901at7898          -            601   6.4e-14   50.1   0.7   1   4   0.00068      0.18    9.0   0.0   144   169    12    37     7    53 0.80 -
TRINITY_DN5094_c0_g1_i1:104-1138   -            345 46901at7898          -            601   6.4e-14   50.1   0.7   2   4       1.2   3.3e+02   -1.8   0.1   287   323   163   199   156   231 0.73 -
TRINITY_DN5094_c0_g1_i1:104-1138   -            345 46901at7898          -            601   6.4e-14   50.1   0.7   3   4   1.1e-09   2.9e-07   28.1   0.0   444   531   211   292   184   299 0.77 -
TRINITY_DN5094_c0_g1_i1:104-1138   -            345 46901at7898          -            601   6.4e-14   50.1   0.7   4   4   0.00054      0.14    9.3   0.3   535   561   317   343   311   345 0.91 -
TRINITY_DN5652_c0_g1_i1:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   1   4   5.9e-05     0.015   12.5   0.0   144   169     1    26     1    34 0.84 -
TRINITY_DN5652_c0_g1_i1:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   2   4     0.002      0.52    7.5   0.1   277   305   120   148    95   173 0.82 -
TRINITY_DN5652_c0_g1_i1:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   3   4   3.4e-05     0.009   13.3   0.2   476   523   200   249   152   266 0.79 -
TRINITY_DN5652_c0_g1_i1:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   4   4   0.00029     0.076   10.2   0.2   534   563   305   335   276   355 0.81 -
TRINITY_DN5652_c0_g1_i2:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   1   4   5.9e-05     0.015   12.5   0.0   144   169     1    26     1    34 0.84 -
TRINITY_DN5652_c0_g1_i2:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   2   4     0.002      0.52    7.5   0.1   277   305   120   148    95   173 0.82 -
TRINITY_DN5652_c0_g1_i2:435-1550   -            372 46901at7898          -            601   1.2e-10   39.3   9.8   3   4   3.4e-05     0.009   13.3   0.2   476   523   200   249   152   266 0.79 -
