#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN14727_c1_g4_i1:56-1078   -            341 30794at7898          -            543  6.5e-131  436.4   7.6   1   2   2.7e-11     9e-09   33.2   2.6     2    27     1    26     1    32 0.92 -
TRINITY_DN14727_c1_g4_i1:56-1078   -            341 30794at7898          -            543  6.5e-131  436.4   7.6   2   2  3.2e-124  1.1e-121  406.0   0.2    25   243    91   319    85   338 0.90 -
TRINITY_DN424_c0_g1_i4:112-1173    -            354 30794at7898          -            543   1.6e-05   22.5   3.6   1   1   7.3e-08   2.4e-05   21.9   3.6     2    62   120   193   119   208 0.73 -
TRINITY_DN424_c0_g1_i1:112-1191    -            360 30794at7898          -            543   1.6e-05   22.5   3.6   1   1   7.5e-08   2.5e-05   21.9   3.6     2    62   120   193   119   208 0.73 -
TRINITY_DN424_c0_g1_i3:112-1191    -            360 30794at7898          -            543   1.6e-05   22.5   3.6   1   1   7.5e-08   2.5e-05   21.9   3.6     2    62   120   193   119   208 0.73 -
TRINITY_DN424_c0_g1_i5:112-1191    -            360 30794at7898          -            543   1.6e-05   22.5   3.6   1   1   7.5e-08   2.5e-05   21.9   3.6     2    62   120   193   119   208 0.73 -
TRINITY_DN424_c0_g1_i7:112-1191    -            360 30794at7898          -            543   1.6e-05   22.5   3.6   1   1   7.5e-08   2.5e-05   21.9   3.6     2    62   120   193   119   208 0.73 -
TRINITY_DN513_c0_g1_i7:1537-2391   -            285 30794at7898          -            543    0.0001   19.8   2.1   1   1   4.6e-07   0.00015   19.3   2.1     2    53     7    71     6   103 0.69 -
TRINITY_DN513_c0_g1_i9:1537-2391   -            285 30794at7898          -            543    0.0001   19.8   2.1   1   1   4.6e-07   0.00015   19.3   2.1     2    53     7    71     6   103 0.69 -
TRINITY_DN23132_c0_g2_i1:997-1590  -            198 30794at7898          -            543    0.0022   15.5   6.6   1   2    0.0002     0.064   10.6   6.8     2    49    83   143    82   144 0.71 -
