#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2405_c1_g5_i1:2-1198     -            399 27751at7898          -            641  2.7e-217  721.9   1.7   1   1  1.9e-218  5.8e-216  717.5   1.7     1   363     2   399     2   399 0.94 -
TRINITY_DN17368_c0_g1_i12:775-2676 -            634 27751at7898          -            641  4.9e-199  661.6   0.0   1   1    2e-201  6.2e-199  661.2   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN17368_c0_g1_i1:775-2676  -            634 27751at7898          -            641  4.9e-199  661.6   0.0   1   1    2e-201  6.2e-199  661.2   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN17368_c0_g1_i5:850-2751  -            634 27751at7898          -            641  4.9e-199  661.6   0.0   1   1    2e-201  6.2e-199  661.2   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN17368_c0_g1_i6:879-2780  -            634 27751at7898          -            641  4.9e-199  661.6   0.0   1   1    2e-201  6.2e-199  661.2   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN17368_c0_g1_i9:775-2676  -            634 27751at7898          -            641  4.9e-199  661.6   0.0   1   1    2e-201  6.2e-199  661.2   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN17368_c0_g1_i14:870-2771 -            634 27751at7898          -            641  5.2e-197  654.9   0.0   1   1  2.2e-199  6.6e-197  654.5   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN17368_c0_g1_i4:850-2751  -            634 27751at7898          -            641  5.2e-197  654.9   0.0   1   1  2.2e-199  6.6e-197  654.5   0.0    14   630     6   634     2   634 0.93 -
TRINITY_DN6475_c0_g1_i11:474-2408  -            645 27751at7898          -            641  3.4e-185  615.8   0.0   1   1  1.3e-187  3.9e-185  615.7   0.0    22   634     1   638     1   645 0.91 -
TRINITY_DN6475_c0_g1_i3:454-2388   -            645 27751at7898          -            641  3.4e-185  615.8   0.0   1   1  1.3e-187  3.9e-185  615.7   0.0    22   634     1   638     1   645 0.91 -
TRINITY_DN6475_c0_g1_i5:454-2388   -            645 27751at7898          -            641  3.4e-185  615.8   0.0   1   1  1.3e-187  3.9e-185  615.7   0.0    22   634     1   638     1   645 0.91 -
TRINITY_DN17368_c0_g1_i15:0-1631   -            544 27751at7898          -            641    2e-173  576.9   0.0   1   1  9.1e-176  2.8e-173  576.5   0.0    14   533     6   534     2   543 0.93 -
TRINITY_DN16158_c0_g2_i1:13-1272   -            420 27751at7898          -            641  3.5e-124  414.3   0.0   1   1  1.4e-126  4.1e-124  414.0   0.0    19   432     6   420     1   420 0.95 -
TRINITY_DN6475_c0_g1_i10:372-1553  -            394 27751at7898          -            641  2.4e-123  411.5   0.1   1   1  8.9e-126  2.7e-123  411.3   0.1    87   468     1   394     1   394 0.94 -
TRINITY_DN2405_c1_g6_i1:8-1786     -            593 27751at7898          -            641  8.4e-118  393.2   0.0   1   1  3.7e-120  1.1e-117  392.8   0.0    11   363   238   592   232   593 0.94 -
TRINITY_DN49468_c0_g1_i1:208-1542  -            445 27751at7898          -            641  4.4e-108  361.1   0.1   1   1  1.9e-110  5.7e-108  360.7   0.1    23   426    17   443    12   445 0.89 -
TRINITY_DN17368_c0_g1_i7:3-1076    -            358 27751at7898          -            641    6e-104  347.4   0.0   1   1  2.4e-106  7.3e-104  347.1   0.0   206   533     1   349     1   357 0.91 -
TRINITY_DN8633_c0_g1_i2:194-2455   -            754 27751at7898          -            641   3.2e-74  249.2   0.1   1   2   1.1e-38   3.2e-36  123.6   0.1    21   219     4   193     1   200 0.91 -
TRINITY_DN8633_c0_g1_i2:194-2455   -            754 27751at7898          -            641   3.2e-74  249.2   0.1   2   2   1.1e-38   3.2e-36  123.6   0.0   241   535   269   581   253   682 0.88 -
TRINITY_DN8633_c0_g1_i3:194-2455   -            754 27751at7898          -            641   3.2e-74  249.2   0.1   1   2   1.1e-38   3.2e-36  123.6   0.1    21   219     4   193     1   200 0.91 -
TRINITY_DN8633_c0_g1_i3:194-2455   -            754 27751at7898          -            641   3.2e-74  249.2   0.1   2   2   1.1e-38   3.2e-36  123.6   0.0   241   535   269   581   253   682 0.88 -
TRINITY_DN2405_c1_g2_i1:68-856     -            263 27751at7898          -            641   1.1e-70  237.5   0.0   1   1     4e-73   1.2e-70  237.4   0.0   380   631     1   262     1   263 0.90 -
TRINITY_DN2405_c1_g2_i2:68-856     -            263 27751at7898          -            641   1.1e-70  237.5   0.0   1   1     4e-73   1.2e-70  237.4   0.0   380   631     1   262     1   263 0.90 -
TRINITY_DN39110_c0_g1_i2:94-2076   -            661 27751at7898          -            641   5.3e-60  202.2   0.0   1   2   1.7e-18   5.2e-16   56.9   0.0   100   193     1    94     1   113 0.93 -
TRINITY_DN39110_c0_g1_i2:94-2076   -            661 27751at7898          -            641   5.3e-60  202.2   0.0   2   2   1.3e-44   3.8e-42  143.2   0.0   234   617   196   620   188   631 0.81 -
TRINITY_DN39110_c0_g1_i1:2-2011    -            670 27751at7898          -            641   5.7e-60  202.1   0.0   1   2   1.7e-18   5.3e-16   56.9   0.0   100   193     1    94     1   113 0.93 -
TRINITY_DN39110_c0_g1_i1:2-2011    -            670 27751at7898          -            641   5.7e-60  202.1   0.0   2   2   1.3e-44     4e-42  143.2   0.0   234   617   196   620   188   631 0.81 -
TRINITY_DN22515_c0_g2_i1:1-204     -             68 27751at7898          -            641   2.6e-18   64.5   0.1   1   1     9e-21   2.7e-18   64.4   0.1    24    91     1    68     1    68 0.97 -
