#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN7913_c0_g1_i1:1-861      -            287 63338at7898          -            418   1.8e-70  236.5   6.1   1   2   1.6e-30   1.3e-28   98.6   0.2     1    72    44   122    44   131 0.90 -
TRINITY_DN7913_c0_g1_i1:1-861      -            287 63338at7898          -            418   1.8e-70  236.5   6.1   2   2   1.2e-42   9.9e-41  138.5   1.7    71   181   149   287   142   287 0.86 -
TRINITY_DN53893_c0_g1_i1:120-1223  -            368 63338at7898          -            418   1.5e-54  184.0   0.3   1   1   2.4e-56     2e-54  183.6   0.3    84   403    24   363     8   367 0.80 -
TRINITY_DN1197_c0_g1_i1:261-1268   -            336 63338at7898          -            418   1.7e-50  170.7   0.0   1   1   2.4e-52     2e-50  170.4   0.0    86   389     4   327     2   336 0.82 -
TRINITY_DN1197_c0_g1_i2:261-1268   -            336 63338at7898          -            418   1.7e-50  170.7   0.0   1   1   2.4e-52     2e-50  170.4   0.0    86   389     4   327     2   336 0.82 -
TRINITY_DN83_c0_g1_i11:1634-2734   -            367 63338at7898          -            418   2.6e-50  170.0   0.2   1   1   4.1e-52   3.3e-50  169.7   0.2    83   387    36   362    13   365 0.84 -
TRINITY_DN83_c0_g1_i14:1656-2756   -            367 63338at7898          -            418   2.6e-50  170.0   0.2   1   1   4.1e-52   3.3e-50  169.7   0.2    83   387    36   362    13   365 0.84 -
TRINITY_DN83_c0_g1_i5:1841-2941    -            367 63338at7898          -            418   2.6e-50  170.0   0.2   1   1   4.1e-52   3.3e-50  169.7   0.2    83   387    36   362    13   365 0.84 -
TRINITY_DN4134_c0_g1_i10:2233-3336 -            368 63338at7898          -            418   5.3e-50  169.0   0.5   1   1   8.3e-52   6.8e-50  168.7   0.5    76   379    12   334     3   356 0.83 -
TRINITY_DN4134_c0_g1_i2:2218-3321  -            368 63338at7898          -            418   5.3e-50  169.0   0.5   1   1   8.3e-52   6.8e-50  168.7   0.5    76   379    12   334     3   356 0.83 -
TRINITY_DN4134_c0_g1_i3:2163-3266  -            368 63338at7898          -            418   5.3e-50  169.0   0.5   1   1   8.3e-52   6.8e-50  168.7   0.5    76   379    12   334     3   356 0.83 -
TRINITY_DN4134_c0_g1_i7:2163-3266  -            368 63338at7898          -            418   5.3e-50  169.0   0.5   1   1   8.3e-52   6.8e-50  168.7   0.5    76   379    12   334     3   356 0.83 -
TRINITY_DN4134_c0_g1_i8:2233-3336  -            368 63338at7898          -            418   5.3e-50  169.0   0.5   1   1   8.3e-52   6.8e-50  168.7   0.5    76   379    12   334     3   356 0.83 -
TRINITY_DN908_c0_g1_i11:1415-3454  -            411 63338at7898          -            418   5.5e-50  169.0   0.0   1   1   8.7e-52   7.2e-50  168.6   0.0    71   388    50   387    31   403 0.81 -
TRINITY_DN908_c0_g1_i1:1415-3727   -            411 63338at7898          -            418   5.5e-50  169.0   0.0   1   1   8.7e-52   7.2e-50  168.6   0.0    71   388    50   387    31   403 0.81 -
TRINITY_DN908_c0_g1_i4:1415-3729   -            411 63338at7898          -            418   5.5e-50  169.0   0.0   1   1   8.7e-52   7.2e-50  168.6   0.0    71   388    50   387    31   403 0.81 -
TRINITY_DN83_c0_g1_i12:1841-2941   -            367 63338at7898          -            418   5.6e-50  168.9   0.2   1   1   8.7e-52   7.2e-50  168.6   0.2    83   387    36   362    13   365 0.84 -
TRINITY_DN83_c0_g1_i4:1829-2929    -            367 63338at7898          -            418   5.6e-50  168.9   0.2   1   1   8.7e-52   7.2e-50  168.6   0.2    83   387    36   362    13   365 0.84 -
TRINITY_DN83_c0_g1_i8:1841-2941    -            367 63338at7898          -            418   5.6e-50  168.9   0.2   1   1   8.7e-52   7.2e-50  168.6   0.2    83   387    36   362    13   365 0.84 -
TRINITY_DN83_c0_g1_i17:1841-2989   -            383 63338at7898          -            418   6.5e-50  168.7   0.2   1   1     1e-51   8.4e-50  168.4   0.2    83   387    52   378    29   381 0.84 -
TRINITY_DN908_c0_g1_i7:1415-2674   -            420 63338at7898          -            418   5.3e-49  165.7   0.0   1   1   8.4e-51   6.9e-49  165.3   0.0    71   388    50   396    31   412 0.80 -
TRINITY_DN2009_c0_g2_i1:1998-3131  -            378 63338at7898          -            418   7.9e-48  161.9   0.1   1   1   1.3e-49   1.1e-47  161.4   0.1    81   403    16   365     6   377 0.83 -
TRINITY_DN2009_c0_g2_i2:1344-2477  -            378 63338at7898          -            418   7.9e-48  161.9   0.1   1   1   1.3e-49   1.1e-47  161.4   0.1    81   403    16   365     6   377 0.83 -
TRINITY_DN7838_c1_g1_i1:773-1900   -            376 63338at7898          -            418   8.2e-48  161.8   0.2   1   1   1.3e-49   1.1e-47  161.4   0.2    76   379    12   334     3   359 0.83 -
TRINITY_DN3535_c0_g1_i24:658-1784  -            321 63338at7898          -            418   1.6e-47  160.8   0.7   1   1   4.7e-49   3.8e-47  159.6   0.7    85   388    11   312     4   318 0.87 -
TRINITY_DN335_c0_g2_i1:359-3088    -            414 63338at7898          -            418   8.2e-44  148.6   0.0   1   1   1.4e-45   1.1e-43  148.2   0.0    77   385    49   386    22   401 0.81 -
TRINITY_DN335_c0_g2_i3:359-1600    -            414 63338at7898          -            418   8.2e-44  148.6   0.0   1   1   1.4e-45   1.1e-43  148.2   0.0    77   385    49   386    22   401 0.81 -
TRINITY_DN9281_c0_g1_i2:1023-2066  -            348 63338at7898          -            418   3.7e-43  146.5   0.3   1   1     6e-45     5e-43  146.1   0.3    84   387    11   338     2   344 0.85 -
TRINITY_DN60596_c0_g1_i1:565-1812  -            416 63338at7898          -            418   2.2e-42  143.9   0.2   1   1   5.4e-44   4.4e-42  142.9   0.2    75   389    42   389    33   401 0.80 -
TRINITY_DN4572_c0_g1_i1:406-1716   -            437 63338at7898          -            418   1.1e-41  141.7   0.0   1   1   1.8e-43   1.5e-41  141.2   0.0    75   389    42   383    35   410 0.83 -
TRINITY_DN4572_c0_g1_i2:406-1716   -            437 63338at7898          -            418   1.1e-41  141.7   0.0   1   1   1.8e-43   1.5e-41  141.2   0.0    75   389    42   383    35   410 0.83 -
TRINITY_DN4572_c0_g1_i3:406-1716   -            437 63338at7898          -            418   1.1e-41  141.7   0.0   1   1   1.8e-43   1.5e-41  141.2   0.0    75   389    42   383    35   410 0.83 -
TRINITY_DN335_c0_g1_i1:331-2821    -            414 63338at7898          -            418   2.3e-41  140.6   0.0   1   1   3.9e-43   3.2e-41  140.1   0.0    85   385    57   386    44   403 0.80 -
TRINITY_DN335_c0_g1_i3:331-1572    -            414 63338at7898          -            418   2.3e-41  140.6   0.0   1   1   3.9e-43   3.2e-41  140.1   0.0    85   385    57   386    44   403 0.80 -
TRINITY_DN335_c0_g1_i4:331-2829    -            414 63338at7898          -            418   2.3e-41  140.6   0.0   1   1   3.9e-43   3.2e-41  140.1   0.0    85   385    57   386    44   403 0.80 -
TRINITY_DN335_c0_g1_i5:331-2830    -            414 63338at7898          -            418   2.3e-41  140.6   0.0   1   1   3.9e-43   3.2e-41  140.1   0.0    85   385    57   386    44   403 0.80 -
TRINITY_DN335_c0_g1_i6:331-1572    -            414 63338at7898          -            418   2.3e-41  140.6   0.0   1   1   3.9e-43   3.2e-41  140.1   0.0    85   385    57   386    44   403 0.80 -
TRINITY_DN12368_c0_g2_i1:1206-2543 -            446 63338at7898          -            418   4.1e-41  139.8   0.2   1   2   1.6e-18   1.4e-16   59.0   0.0    82   216    37   196    16   204 0.74 -
TRINITY_DN12368_c0_g2_i1:1206-2543 -            446 63338at7898          -            418   4.1e-41  139.8   0.2   2   2   2.4e-24     2e-22   78.2   0.0   224   389   229   399   219   409 0.83 -
TRINITY_DN12368_c0_g2_i2:1206-2543 -            446 63338at7898          -            418   4.1e-41  139.8   0.2   1   2   1.6e-18   1.4e-16   59.0   0.0    82   216    37   196    16   204 0.74 -
TRINITY_DN12368_c0_g2_i2:1206-2543 -            446 63338at7898          -            418   4.1e-41  139.8   0.2   2   2   2.4e-24     2e-22   78.2   0.0   224   389   229   399   219   409 0.83 -
TRINITY_DN12608_c0_g1_i1:1524-2543 -            340 63338at7898          -            418   4.7e-41  139.5   0.0   1   1   6.6e-43   5.4e-41  139.3   0.0    78   378     4   331     1   340 0.82 -
TRINITY_DN4302_c0_g1_i1:2074-3393  -            440 63338at7898          -            418   4.3e-40  136.4   0.1   1   1   1.2e-41   9.7e-40  135.2   0.1    84   401    60   407    40   422 0.77 -
TRINITY_DN4302_c0_g1_i2:2075-3394  -            440 63338at7898          -            418   4.3e-40  136.4   0.1   1   1   1.2e-41   9.7e-40  135.2   0.1    84   401    60   407    40   422 0.77 -
TRINITY_DN4302_c0_g1_i3:2074-3393  -            440 63338at7898          -            418   4.3e-40  136.4   0.1   1   1   1.2e-41   9.7e-40  135.2   0.1    84   401    60   407    40   422 0.77 -
TRINITY_DN4302_c0_g1_i4:2074-3393  -            440 63338at7898          -            418   4.3e-40  136.4   0.1   1   1   1.2e-41   9.7e-40  135.2   0.1    84   401    60   407    40   422 0.77 -
TRINITY_DN3535_c0_g1_i15:652-1479  -            276 63338at7898          -            418   2.9e-39  133.6   0.1   1   1   4.1e-41   3.4e-39  133.4   0.1   168   399    37   275    17   276 0.87 -
TRINITY_DN714_c0_g1_i10:914-2176   -            421 63338at7898          -            418   2.1e-38  130.8   0.0   1   2   5.3e-09   4.4e-07   27.6   0.0    75   126    27    78    13    90 0.88 -
TRINITY_DN714_c0_g1_i10:914-2176   -            421 63338at7898          -            418   2.1e-38  130.8   0.0   2   2   2.7e-31   2.2e-29  101.1   0.0   129   380   109   378   104   397 0.84 -
TRINITY_DN714_c0_g1_i6:914-2176    -            421 63338at7898          -            418   2.1e-38  130.8   0.0   1   2   5.3e-09   4.4e-07   27.6   0.0    75   126    27    78    13    90 0.88 -
TRINITY_DN714_c0_g1_i6:914-2176    -            421 63338at7898          -            418   2.1e-38  130.8   0.0   2   2   2.7e-31   2.2e-29  101.1   0.0   129   380   109   378   104   397 0.84 -
TRINITY_DN714_c0_g1_i7:914-2176    -            421 63338at7898          -            418   2.1e-38  130.8   0.0   1   2   5.3e-09   4.4e-07   27.6   0.0    75   126    27    78    13    90 0.88 -
TRINITY_DN714_c0_g1_i7:914-2176    -            421 63338at7898          -            418   2.1e-38  130.8   0.0   2   2   2.7e-31   2.2e-29  101.1   0.0   129   380   109   378   104   397 0.84 -
TRINITY_DN14442_c0_g1_i1:670-1938  -            423 63338at7898          -            418   2.3e-38  130.7   0.5   1   2   2.5e-20   2.1e-18   65.0   0.7    74   238    10   201     2   215 0.74 -
TRINITY_DN14442_c0_g1_i1:670-1938  -            423 63338at7898          -            418   2.3e-38  130.7   0.5   2   2   8.4e-20   6.9e-18   63.2   0.0   308   387   309   389   267   413 0.84 -
TRINITY_DN14442_c0_g1_i2:586-1854  -            423 63338at7898          -            418   2.3e-38  130.7   0.5   1   2   2.5e-20   2.1e-18   65.0   0.7    74   238    10   201     2   215 0.74 -
TRINITY_DN14442_c0_g1_i2:586-1854  -            423 63338at7898          -            418   2.3e-38  130.7   0.5   2   2   8.4e-20   6.9e-18   63.2   0.0   308   387   309   389   267   413 0.84 -
TRINITY_DN714_c0_g1_i8:914-2200    -            429 63338at7898          -            418   2.4e-38  130.6   0.0   1   2   5.5e-09   4.5e-07   27.6   0.0    75   126    27    78    13    90 0.88 -
TRINITY_DN714_c0_g1_i8:914-2200    -            429 63338at7898          -            418   2.4e-38  130.6   0.0   2   2   3.1e-31   2.5e-29  100.9   0.0   129   379   109   377   104   393 0.84 -
TRINITY_DN714_c0_g1_i9:914-2200    -            429 63338at7898          -            418   2.4e-38  130.6   0.0   1   2   5.5e-09   4.5e-07   27.6   0.0    75   126    27    78    13    90 0.88 -
TRINITY_DN714_c0_g1_i9:914-2200    -            429 63338at7898          -            418   2.4e-38  130.6   0.0   2   2   3.1e-31   2.5e-29  100.9   0.0   129   379   109   377   104   393 0.84 -
TRINITY_DN188_c0_g1_i1:1090-2148   -            353 63338at7898          -            418   7.2e-38  129.1   0.0   1   1   1.5e-39   1.2e-37  128.3   0.0    85   382    20   349     3   353 0.77 -
TRINITY_DN188_c0_g1_i5:1105-2163   -            353 63338at7898          -            418   7.2e-38  129.1   0.0   1   1   1.5e-39   1.2e-37  128.3   0.0    85   382    20   349     3   353 0.77 -
TRINITY_DN188_c0_g1_i7:1090-2148   -            353 63338at7898          -            418   7.2e-38  129.1   0.0   1   1   1.5e-39   1.2e-37  128.3   0.0    85   382    20   349     3   353 0.77 -
TRINITY_DN188_c0_g1_i2:1105-2163   -            353 63338at7898          -            418   6.7e-37  125.9   0.0   1   1   1.5e-38   1.3e-36  124.9   0.0    89   382    24   349     3   353 0.77 -
TRINITY_DN188_c0_g1_i8:1090-2148   -            353 63338at7898          -            418   6.7e-37  125.9   0.0   1   1   1.5e-38   1.3e-36  124.9   0.0    89   382    24   349     3   353 0.77 -
TRINITY_DN188_c0_g1_i9:1090-2148   -            353 63338at7898          -            418   6.7e-37  125.9   0.0   1   1   1.5e-38   1.3e-36  124.9   0.0    89   382    24   349     3   353 0.77 -
TRINITY_DN615_c0_g1_i1:263-1378    -            372 63338at7898          -            418   8.1e-37  125.6   0.1   1   1   1.8e-38   1.5e-36  124.7   0.1    81   378    23   347    11   361 0.80 -
TRINITY_DN615_c0_g1_i8:948-2063    -            372 63338at7898          -            418   8.1e-37  125.6   0.1   1   1   1.8e-38   1.5e-36  124.7   0.1    81   378    23   347    11   361 0.80 -
TRINITY_DN1287_c0_g1_i11:70-1323   -            418 63338at7898          -            418   8.4e-36  122.2   0.2   1   1   1.3e-37   1.1e-35  121.9   0.2    73   396    44   391    17   402 0.78 -
TRINITY_DN1287_c0_g1_i2:70-1323    -            418 63338at7898          -            418   8.4e-36  122.2   0.2   1   1   1.3e-37   1.1e-35  121.9   0.2    73   396    44   391    17   402 0.78 -
TRINITY_DN1287_c0_g1_i6:70-1323    -            418 63338at7898          -            418   8.4e-36  122.2   0.2   1   1   1.3e-37   1.1e-35  121.9   0.2    73   396    44   391    17   402 0.78 -
TRINITY_DN1287_c0_g1_i7:70-1323    -            418 63338at7898          -            418   8.4e-36  122.2   0.2   1   1   1.3e-37   1.1e-35  121.9   0.2    73   396    44   391    17   402 0.78 -
TRINITY_DN1287_c0_g1_i8:70-1323    -            418 63338at7898          -            418   8.4e-36  122.2   0.2   1   1   1.3e-37   1.1e-35  121.9   0.2    73   396    44   391    17   402 0.78 -
TRINITY_DN1287_c0_g1_i9:70-1323    -            418 63338at7898          -            418   8.4e-36  122.2   0.2   1   1   1.3e-37   1.1e-35  121.9   0.2    73   396    44   391    17   402 0.78 -
