#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN67851_c0_g1_i1:5-493     -            163 113694at7898         -            199   6.6e-87  288.8   1.0   1   1   3.6e-89   7.3e-87  288.7   1.0     1   149     8   159     8   163 0.96 -
TRINITY_DN12116_c0_g1_i1:530-901   -            124 113694at7898         -            199   5.8e-15   54.0   0.0   1   1   3.2e-17   6.5e-15   53.8   0.0    27   146     1   119     1   124 0.90 -
TRINITY_DN12116_c0_g1_i3:269-640   -            124 113694at7898         -            199   5.8e-15   54.0   0.0   1   1   3.2e-17   6.5e-15   53.8   0.0    27   146     1   119     1   124 0.90 -
TRINITY_DN4184_c0_g1_i2:2192-2671  -            160 113694at7898         -            199   1.4e-08   33.2  12.0   1   2   7.5e-08   1.5e-05   23.3   4.4    24    89    20    84     8    87 0.93 -
TRINITY_DN4184_c0_g1_i2:2192-2671  -            160 113694at7898         -            199   1.4e-08   33.2  12.0   2   2   2.6e-05    0.0052   15.0   0.9    26    84    88   146    84   156 0.93 -
TRINITY_DN4184_c0_g1_i3:2170-2649  -            160 113694at7898         -            199   1.4e-08   33.2  12.0   1   2   7.5e-08   1.5e-05   23.3   4.4    24    89    20    84     8    87 0.93 -
TRINITY_DN4184_c0_g1_i3:2170-2649  -            160 113694at7898         -            199   1.4e-08   33.2  12.0   2   2   2.6e-05    0.0052   15.0   0.9    26    84    88   146    84   156 0.93 -
TRINITY_DN53559_c0_g1_i1:118-648   -            177 113694at7898         -            199   2.5e-08   32.4  11.5   1   2    0.0094       1.9    6.6   0.1    29    69     3    43     1    45 0.86 -
TRINITY_DN53559_c0_g1_i1:118-648   -            177 113694at7898         -            199   2.5e-08   32.4  11.5   2   2   6.8e-09   1.4e-06   26.7   8.5    25   152    43   157    34   169 0.86 -
TRINITY_DN4184_c0_g1_i10:1530-1976 -            149 113694at7898         -            199   9.3e-07   27.2  12.4   1   2   1.5e-06   0.00031   19.0   3.5    24    89     9    73     4    77 0.93 -
TRINITY_DN4184_c0_g1_i10:1530-1976 -            149 113694at7898         -            199   9.3e-07   27.2  12.4   2   2   6.1e-05     0.012   13.8   1.7    26    84    77   135    73   147 0.92 -
TRINITY_DN7137_c0_g1_i1:517-1086   -            190 113694at7898         -            199     1e-06   27.1   7.7   1   2   1.7e-05    0.0034   15.6   1.6    27    97     5    83     2    94 0.77 -
TRINITY_DN7137_c0_g1_i1:517-1086   -            190 113694at7898         -            199     1e-06   27.1   7.7   2   2     3e-05     0.006   14.8   0.5    24    78    97   153    86   180 0.87 -
TRINITY_DN22773_c0_g1_i9:1072-1797 -            242 113694at7898         -            199   3.2e-06   25.5   4.1   1   2   1.1e-05    0.0022   16.2   0.1    24    81    47   106    37   138 0.80 -
TRINITY_DN22773_c0_g1_i9:1072-1797 -            242 113694at7898         -            199   3.2e-06   25.5   4.1   2   2      0.02       4.1    5.5   0.2    50    81   191   222   178   240 0.78 -
TRINITY_DN22773_c0_g1_i4:172-960   -            263 113694at7898         -            199   5.4e-06   24.7   4.4   1   4   1.2e-05    0.0024   16.1   0.1    24    81    47   106    37   139 0.79 -
TRINITY_DN22773_c0_g1_i4:172-960   -            263 113694at7898         -            199   5.4e-06   24.7   4.4   2   4      0.11        23    3.1   0.1    61   103   133   171   110   180 0.74 -
TRINITY_DN22773_c0_g1_i4:172-960   -            263 113694at7898         -            199   5.4e-06   24.7   4.4   3   4    0.0025      0.51    8.5   0.3    25    90   141   208   127   217 0.81 -
TRINITY_DN22773_c0_g1_i4:172-960   -            263 113694at7898         -            199   5.4e-06   24.7   4.4   4   4     0.022       4.4    5.4   0.3    50    82   191   223   179   243 0.76 -
TRINITY_DN24852_c0_g1_i1:20-469    -            150 113694at7898         -            199   1.1e-05   23.8   9.5   1   2   4.1e-06   0.00084   17.6   2.9    25    88     1    66     1    71 0.87 -
TRINITY_DN24852_c0_g1_i1:20-469    -            150 113694at7898         -            199   1.1e-05   23.8   9.5   2   2   0.00031     0.063   11.5   0.4    25    84    70   130    58   140 0.83 -
TRINITY_DN19162_c0_g1_i1:471-1010  -            180 113694at7898         -            199   1.1e-05   23.7   6.4   1   2   2.9e-05    0.0059   14.8   0.1    25    86     8    70     3    84 0.82 -
TRINITY_DN19162_c0_g1_i1:471-1010  -            180 113694at7898         -            199   1.1e-05   23.7   6.4   2   2   0.00046     0.093   10.9   3.0     5   104    77   173    71   179 0.83 -
