#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8040_c0_g1_i1:2063-3049  -            329 7869at7898           -           1042  1.3e-111  373.0   0.7   1   1  1.4e-113  1.5e-111  372.7   0.7   329   654     3   329     2   329 0.97 -
TRINITY_DN8040_c0_g1_i7:2067-3053  -            329 7869at7898           -           1042  1.3e-111  373.0   0.7   1   1  1.4e-113  1.5e-111  372.7   0.7   329   654     3   329     2   329 0.97 -
TRINITY_DN8040_c0_g1_i8:1769-2755  -            329 7869at7898           -           1042  1.3e-111  373.0   0.7   1   1  1.4e-113  1.5e-111  372.7   0.7   329   654     3   329     2   329 0.97 -
TRINITY_DN8040_c0_g1_i9:2065-3051  -            329 7869at7898           -           1042  1.3e-111  373.0   0.7   1   1  1.4e-113  1.5e-111  372.7   0.7   329   654     3   329     2   329 0.97 -
TRINITY_DN14817_c0_g1_i1:1434-2417 -            328 7869at7898           -           1042   3.4e-78  262.3   0.0   1   1   3.5e-80   3.7e-78  262.2   0.0   311   641     3   328     1   328 0.90 -
TRINITY_DN335_c0_g2_i1:359-3088    -            414 7869at7898           -           1042     4e-12   43.5   0.1   1   1   1.2e-13   1.3e-11   41.8   0.1   336   671    70   408    36   412 0.78 -
TRINITY_DN335_c0_g2_i3:359-1600    -            414 7869at7898           -           1042     4e-12   43.5   0.1   1   1   1.2e-13   1.3e-11   41.8   0.1   336   671    70   408    36   412 0.78 -
TRINITY_DN53893_c0_g1_i1:120-1223  -            368 7869at7898           -           1042   6.3e-12   42.9   0.3   1   1     1e-13   1.1e-11   42.1   0.3   328   663    30   360    19   365 0.72 -
TRINITY_DN335_c0_g1_i1:331-2821    -            414 7869at7898           -           1042   3.6e-10   37.1   0.0   1   1   3.1e-11   3.3e-09   33.9   0.0   336   671    70   408     9   412 0.71 -
TRINITY_DN335_c0_g1_i3:331-1572    -            414 7869at7898           -           1042   3.6e-10   37.1   0.0   1   1   3.1e-11   3.3e-09   33.9   0.0   336   671    70   408     9   412 0.71 -
TRINITY_DN335_c0_g1_i4:331-2829    -            414 7869at7898           -           1042   3.6e-10   37.1   0.0   1   1   3.1e-11   3.3e-09   33.9   0.0   336   671    70   408     9   412 0.71 -
TRINITY_DN335_c0_g1_i5:331-2830    -            414 7869at7898           -           1042   3.6e-10   37.1   0.0   1   1   3.1e-11   3.3e-09   33.9   0.0   336   671    70   408     9   412 0.71 -
TRINITY_DN335_c0_g1_i6:331-1572    -            414 7869at7898           -           1042   3.6e-10   37.1   0.0   1   1   3.1e-11   3.3e-09   33.9   0.0   336   671    70   408     9   412 0.71 -
TRINITY_DN188_c0_g1_i2:1105-2163   -            353 7869at7898           -           1042   3.7e-10   37.1   0.1   1   2       1.6   1.7e+02   -1.6   0.0   305   359     3    56     2    58 0.82 -
TRINITY_DN188_c0_g1_i2:1105-2163   -            353 7869at7898           -           1042   3.7e-10   37.1   0.1   2   2   9.8e-12     1e-09   35.6   0.0   548   649   254   353   241   353 0.88 -
TRINITY_DN188_c0_g1_i8:1090-2148   -            353 7869at7898           -           1042   3.7e-10   37.1   0.1   1   2       1.6   1.7e+02   -1.6   0.0   305   359     3    56     2    58 0.82 -
TRINITY_DN188_c0_g1_i8:1090-2148   -            353 7869at7898           -           1042   3.7e-10   37.1   0.1   2   2   9.8e-12     1e-09   35.6   0.0   548   649   254   353   241   353 0.88 -
TRINITY_DN188_c0_g1_i9:1090-2148   -            353 7869at7898           -           1042   3.7e-10   37.1   0.1   1   2       1.6   1.7e+02   -1.6   0.0   305   359     3    56     2    58 0.82 -
TRINITY_DN188_c0_g1_i9:1090-2148   -            353 7869at7898           -           1042   3.7e-10   37.1   0.1   2   2   9.8e-12     1e-09   35.6   0.0   548   649   254   353   241   353 0.88 -
TRINITY_DN188_c0_g1_i1:1090-2148   -            353 7869at7898           -           1042     4e-10   36.9   0.1   1   2         2   2.1e+02   -1.9   0.0   305   359     3    56     2    58 0.84 -
TRINITY_DN188_c0_g1_i1:1090-2148   -            353 7869at7898           -           1042     4e-10   36.9   0.1   2   2   9.8e-12     1e-09   35.6   0.0   548   649   254   353   241   353 0.88 -
TRINITY_DN188_c0_g1_i5:1105-2163   -            353 7869at7898           -           1042     4e-10   36.9   0.1   1   2         2   2.1e+02   -1.9   0.0   305   359     3    56     2    58 0.84 -
