#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN27599_c1_g1_i6:1673-2662 -            330 83180at7898          -            302   1.5e-17   62.6  19.0   1   2   1.9e-16   3.5e-14   51.5  15.3    10   201     3   196     1   208 0.84 -
TRINITY_DN27599_c1_g1_i6:1673-2662 -            330 83180at7898          -            302   1.5e-17   62.6  19.0   2   2   0.00011     0.022   12.8   0.1   197   271   247   320   231   326 0.83 -
TRINITY_DN27599_c1_g1_i2:431-1420  -            330 83180at7898          -            302   2.7e-17   61.7  19.3   1   2   3.4e-16   6.4e-14   50.6  15.6    10   201     3   196     1   208 0.84 -
TRINITY_DN27599_c1_g1_i2:431-1420  -            330 83180at7898          -            302   2.7e-17   61.7  19.3   2   2   0.00011     0.022   12.8   0.1   197   271   247   320   231   326 0.83 -
TRINITY_DN27599_c1_g1_i5:1673-2662 -            330 83180at7898          -            302   2.7e-17   61.7  19.3   1   2   3.4e-16   6.4e-14   50.6  15.6    10   201     3   196     1   208 0.84 -
TRINITY_DN27599_c1_g1_i5:1673-2662 -            330 83180at7898          -            302   2.7e-17   61.7  19.3   2   2   0.00011     0.022   12.8   0.1   197   271   247   320   231   326 0.83 -
TRINITY_DN27599_c1_g1_i7:284-1276  -            331 83180at7898          -            302   3.1e-17   61.5  19.4   1   2     4e-16   7.6e-14   50.4  16.0    10   201     3   196     1   212 0.84 -
TRINITY_DN27599_c1_g1_i7:284-1276  -            331 83180at7898          -            302   3.1e-17   61.5  19.4   2   2   0.00013     0.024   12.6   0.1   197   271   248   321   231   327 0.83 -
TRINITY_DN40605_c1_g1_i2:188-1123  -            312 83180at7898          -            302   2.7e-12   45.3   8.2   1   1   2.1e-14     4e-12   44.7   8.2    14   236    23   243    11   305 0.76 -
TRINITY_DN16024_c0_g1_i3:615-1502  -            296 83180at7898          -            302   4.6e-12   44.5  21.8   1   1   2.8e-14   5.3e-12   44.3  21.8     6   275    14   290     9   296 0.76 -
TRINITY_DN7611_c0_g1_i1:430-1362   -            311 83180at7898          -            302   1.2e-11   43.1   7.6   1   2   6.6e-14   1.2e-11   43.1   7.6    37   178    35   178     2   205 0.73 -
TRINITY_DN7611_c0_g1_i1:430-1362   -            311 83180at7898          -            302   1.2e-11   43.1   7.6   2   2      0.57   1.1e+02    0.6   0.2   214   273   240   307   218   310 0.60 -
TRINITY_DN56721_c0_g1_i1:23-916    -            298 83180at7898          -            302   3.3e-09   35.2   7.9   1   1   2.9e-11   5.4e-09   34.5   7.9    17   201    72   264    56   274 0.71 -
TRINITY_DN28961_c0_g1_i1:641-1546  -            302 83180at7898          -            302   1.6e-08   32.9  23.7   1   1     1e-10   1.9e-08   32.6  23.7    12   270    45   302    35   302 0.74 -
TRINITY_DN1534_c0_g3_i1:828-1763   -            312 83180at7898          -            302   2.9e-08   32.0  17.3   1   1   2.1e-10     4e-08   31.6  17.3     7   271    44   310    35   312 0.72 -
