#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6999_c0_g1_i1:450-980    -            177 103467at7898         -            220   2.3e-21   75.5   1.0   1   1   3.4e-23   3.7e-21   74.8   1.0    15   167    19   175    13   177 0.74 -
TRINITY_DN6999_c0_g2_i1:454-879    -            142 103467at7898         -            220   2.8e-18   65.4   1.2   1   1   3.3e-20   3.5e-18   65.1   1.2    27   166     1   142     1   142 0.81 -
TRINITY_DN7681_c0_g3_i4:71-1003    -            311 103467at7898         -            220   3.8e-17   61.7   1.4   1   1     6e-19   6.5e-17   60.9   1.4   106   179   161   233   148   279 0.71 -
TRINITY_DN7681_c0_g3_i2:62-997     -            312 103467at7898         -            220   4.5e-17   61.4   1.5   1   1     7e-19   7.6e-17   60.7   1.5   105   179   160   233   145   276 0.73 -
TRINITY_DN11119_c0_g1_i1:742-1194  -            151 103467at7898         -            220   8.4e-17   60.6   0.6   1   1     1e-18   1.1e-16   60.2   0.6   107   170    68   131    59   145 0.87 -
TRINITY_DN11119_c0_g1_i2:85-537    -            151 103467at7898         -            220   8.4e-17   60.6   0.6   1   1     1e-18   1.1e-16   60.2   0.6   107   170    68   131    59   145 0.87 -
TRINITY_DN36758_c1_g2_i1:18-416    -            133 103467at7898         -            220   4.9e-16   58.0   0.2   1   1   5.3e-18   5.8e-16   57.8   0.2   108   178    26    96    18   132 0.85 -
TRINITY_DN7681_c0_g3_i3:0-263      -             88 103467at7898         -            220   6.7e-16   57.6   0.8   1   1     7e-18   7.6e-16   57.4   0.8   105   161    32    88    21    88 0.92 -
TRINITY_DN35731_c0_g2_i1:150-557   -            136 103467at7898         -            220   3.5e-15   55.3   1.2   1   1   4.2e-17   4.5e-15   54.9   1.2   104   166    74   136    62   136 0.92 -
TRINITY_DN8992_c0_g1_i1:275-874    -            200 103467at7898         -            220   3.7e-15   55.2   1.6   1   2       9.4     1e+03   -1.8   0.0    29    40    42    53    20    56 0.70 -
TRINITY_DN8992_c0_g1_i1:275-874    -            200 103467at7898         -            220   3.7e-15   55.2   1.6   2   2   7.5e-17   8.2e-15   54.1   1.2   106   169    95   158    91   171 0.88 -
TRINITY_DN36758_c1_g1_i1:451-1038  -            196 103467at7898         -            220   9.2e-15   53.9   0.8   1   1   1.2e-16   1.3e-14   53.4   0.8   107   169   110   172   102   185 0.88 -
TRINITY_DN35166_c0_g1_i1:259-768   -            170 103467at7898         -            220   1.1e-14   53.7   1.0   1   1   1.3e-16   1.4e-14   53.3   1.0   101   167   100   166    94   170 0.94 -
TRINITY_DN13458_c0_g1_i1:722-1156  -            145 103467at7898         -            220   1.2e-14   53.5   0.6   1   1   1.5e-16   1.7e-14   53.0   0.6   105   168    73   136    67   141 0.95 -
TRINITY_DN13458_c0_g1_i2:721-1155  -            145 103467at7898         -            220   1.2e-14   53.5   0.6   1   1   1.5e-16   1.7e-14   53.0   0.6   105   168    73   136    67   141 0.95 -
TRINITY_DN4001_c0_g1_i3:829-990    -             54 103467at7898         -            220   2.8e-14   52.3   0.4   1   1   2.8e-16     3e-14   52.2   0.4   110   163     1    54     1    54 0.97 -
TRINITY_DN7231_c0_g2_i1:578-1036   -            153 103467at7898         -            220   3.4e-14   52.0   0.4   1   1   4.6e-16     5e-14   51.5   0.2   107   170    88   152    77   153 0.90 -
TRINITY_DN59439_c0_g1_i1:89-259    -             57 103467at7898         -            220   1.2e-13   50.3   0.9   1   1   1.1e-15   1.2e-13   50.2   0.9   107   163     1    57     1    57 0.98 -
TRINITY_DN35166_c0_g2_i1:295-747   -            151 103467at7898         -            220   1.3e-13   50.1   0.8   1   1   1.7e-15   1.8e-13   49.7   0.8   108   167    84   143    75   149 0.91 -
TRINITY_DN67922_c0_g1_i1:1045-1599 -            185 103467at7898         -            220     2e-13   49.5   0.0   1   2       4.8   5.2e+02   -0.9   0.0    19    43    20    46    15    57 0.69 -
TRINITY_DN67922_c0_g1_i1:1045-1599 -            185 103467at7898         -            220     2e-13   49.5   0.0   2   2   6.4e-15     7e-13   47.7   0.0   108   163   130   185   117   185 0.93 -
TRINITY_DN35166_c0_g2_i3:699-860   -             54 103467at7898         -            220     3e-13   49.0   1.6   1   1   2.9e-15   3.1e-13   48.9   1.6   110   163     1    54     1    54 0.97 -
TRINITY_DN5409_c0_g1_i2:441-965    -            175 103467at7898         -            220     3e-13   48.9   0.3   1   2       6.2   6.8e+02   -1.3   0.1     8    30    41    63    36    74 0.76 -
TRINITY_DN5409_c0_g1_i2:441-965    -            175 103467at7898         -            220     3e-13   48.9   0.3   2   2   2.8e-15     3e-13   48.9   0.3   106   166   114   174   101   175 0.94 -
TRINITY_DN5409_c0_g1_i4:441-965    -            175 103467at7898         -            220     3e-13   48.9   0.3   1   2       6.2   6.8e+02   -1.3   0.1     8    30    41    63    36    74 0.76 -
TRINITY_DN5409_c0_g1_i4:441-965    -            175 103467at7898         -            220     3e-13   48.9   0.3   2   2   2.8e-15     3e-13   48.9   0.3   106   166   114   174   101   175 0.94 -
TRINITY_DN5409_c0_g1_i5:441-965    -            175 103467at7898         -            220     3e-13   48.9   0.3   1   2       6.2   6.8e+02   -1.3   0.1     8    30    41    63    36    74 0.76 -
TRINITY_DN5409_c0_g1_i5:441-965    -            175 103467at7898         -            220     3e-13   48.9   0.3   2   2   2.8e-15     3e-13   48.9   0.3   106   166   114   174   101   175 0.94 -
TRINITY_DN4001_c1_g2_i6:90-884     -            265 103467at7898         -            220   3.6e-13   48.7   0.1   1   1   5.3e-15   5.7e-13   48.0   0.1   110   168    18    76     7    81 0.94 -
TRINITY_DN35166_c0_g3_i1:649-1038  -            130 103467at7898         -            220   4.4e-13   48.4   1.1   1   1   4.6e-15   4.9e-13   48.2   1.1    95   166    57   129    41   130 0.87 -
TRINITY_DN35166_c0_g3_i2:687-1076  -            130 103467at7898         -            220   4.4e-13   48.4   1.1   1   1   4.6e-15   4.9e-13   48.2   1.1    95   166    57   129    41   130 0.87 -
TRINITY_DN17868_c0_g1_i2:484-945   -            154 103467at7898         -            220   5.2e-13   48.2   0.1   1   1   6.1e-15   6.6e-13   47.8   0.1   106   169    46   109    36   122 0.93 -
TRINITY_DN4001_c1_g2_i1:847-2112   -            422 103467at7898         -            220   6.7e-13   47.8   0.0   1   1   1.1e-14   1.1e-12   47.0   0.0   110   168   174   232   162   237 0.94 -
TRINITY_DN4001_c1_g2_i4:1222-2487  -            422 103467at7898         -            220   6.7e-13   47.8   0.0   1   1   1.1e-14   1.1e-12   47.0   0.0   110   168   174   232   162   237 0.94 -
TRINITY_DN4001_c1_g2_i5:847-2112   -            422 103467at7898         -            220   6.7e-13   47.8   0.0   1   1   1.1e-14   1.1e-12   47.0   0.0   110   168   174   232   162   237 0.94 -
TRINITY_DN14950_c0_g1_i1:386-799   -            138 103467at7898         -            220   1.2e-12   47.0   2.5   1   1   1.6e-14   1.8e-12   46.4   2.3   110   168     1    59     1    88 0.92 -
TRINITY_DN14950_c0_g1_i2:575-988   -            138 103467at7898         -            220   1.2e-12   47.0   2.5   1   1   1.6e-14   1.8e-12   46.4   2.3   110   168     1    59     1    88 0.92 -
TRINITY_DN16451_c1_g1_i1:816-1304  -            163 103467at7898         -            220   2.5e-12   46.0   1.1   1   1   2.9e-14   3.2e-12   45.6   1.1   106   166   103   163    93   163 0.93 -
TRINITY_DN60772_c0_g1_i1:311-472   -             54 103467at7898         -            220   8.1e-12   44.3   1.4   1   1   7.9e-14   8.6e-12   44.2   1.4   111   163     2    54     1    54 0.97 -
