#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6945_c0_g1_i1:399-1409   -            337 95540at7898          -            277  6.8e-174  576.1   6.4   1   1  6.8e-176  1.2e-172  572.0   6.4     5   277    30   316    26   316 0.97 -
TRINITY_DN11209_c0_g1_i6:414-1280  -            289 95540at7898          -            277   5.5e-06   25.3   0.0   1   1   4.7e-09   8.1e-06   24.7   0.0   117   208   125   223   116   263 0.79 -
TRINITY_DN11209_c0_g1_i2:304-1221  -            306 95540at7898          -            277   8.2e-06   24.7   0.0   1   1   7.2e-09   1.2e-05   24.1   0.0   119   209   127   224   117   262 0.78 -
TRINITY_DN11209_c0_g1_i11:414-1280 -            289 95540at7898          -            277   8.9e-06   24.6   0.0   1   1   7.5e-09   1.3e-05   24.1   0.0   119   208   127   223   116   263 0.78 -
TRINITY_DN11209_c0_g1_i3:304-1203  -            300 95540at7898          -            277   3.1e-05   22.8   0.0   1   1   2.7e-08   4.6e-05   22.3   0.0   117   209   119   218   110   257 0.79 -
TRINITY_DN14760_c0_g2_i3:504-1292  -            263 95540at7898          -            277   0.00013   20.8   0.0   1   1   3.9e-07   0.00067   18.5   0.0    25   217    52   238    46   259 0.77 -
TRINITY_DN1769_c0_g1_i1:319-1380   -            354 95540at7898          -            277   0.00086   18.1   1.1   1   2      0.82   1.4e+03   -2.3   0.0    15    35    51    72    46    93 0.65 -
TRINITY_DN1769_c0_g1_i1:319-1380   -            354 95540at7898          -            277   0.00086   18.1   1.1   2   2   1.2e-06    0.0021   16.8   0.2    77   220   192   331   143   352 0.70 -
TRINITY_DN1769_c0_g1_i2:335-1396   -            354 95540at7898          -            277   0.00086   18.1   1.1   1   2      0.82   1.4e+03   -2.3   0.0    15    35    51    72    46    93 0.65 -
TRINITY_DN1769_c0_g1_i2:335-1396   -            354 95540at7898          -            277   0.00086   18.1   1.1   2   2   1.2e-06    0.0021   16.8   0.2    77   220   192   331   143   352 0.70 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/95540at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/95540at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/95540at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:54:29 2022
# [ok]
