#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN7583_c0_g1_i10:210-872 -            221 107236at7898         -            106   5.7e-69  228.8   0.2   1   1   5.2e-72   7.9e-69  228.4   0.2     1   106   105   211   105   211 0.99 -
TRINITY_DN7583_c0_g1_i5:268-930  -            221 107236at7898         -            106   5.7e-69  228.8   0.2   1   1   5.2e-72   7.9e-69  228.4   0.2     1   106   105   211   105   211 0.99 -
TRINITY_DN7583_c0_g1_i3:265-927  -            221 107236at7898         -            106   5.7e-69  228.8   0.2   1   1   5.2e-72   7.9e-69  228.4   0.2     1   106   105   211   105   211 0.99 -
TRINITY_DN7583_c0_g1_i4:268-471  -             68 107236at7898         -            106   1.8e-33  114.7   0.1   1   1   1.3e-36     2e-33  114.6   0.1    50   106     1    58     1    58 0.99 -
TRINITY_DN61042_c0_g1_i1:40-474  -            145 107236at7898         -            106   1.9e-09   37.5   0.2   1   1   1.5e-12   2.4e-09   37.1   0.2     6    99    36   130    29   135 0.88 -
TRINITY_DN13827_c4_g1_i1:57-476  -            140 107236at7898         -            106   1.8e-07   31.1   0.1   1   1   1.6e-10   2.5e-07   30.6   0.1    42    99    72   130    51   133 0.87 -
TRINITY_DN1076_c0_g1_i5:0-338    -            113 107236at7898         -            106   0.00025   21.0   0.0   1   1   1.9e-07    0.0003   20.7   0.0    36    99    39   107    11   112 0.85 -
TRINITY_DN1076_c0_g1_i7:283-660  -            126 107236at7898         -            106   0.00029   20.8   0.0   1   1   2.8e-07   0.00043   20.2   0.0    36    99    52   120    25   125 0.85 -
TRINITY_DN1076_c0_g1_i1:20-439   -            140 107236at7898         -            106   0.00035   20.5   0.0   1   1   3.8e-07   0.00059   19.8   0.0    36    99    66   134    39   139 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/107236at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/107236at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/107236at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:01 2022
# [ok]
