#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN9745_c0_g2_i1:288-1382   -            365 76622at7898          -            314  8.8e-182  603.1  10.5   1   2  3.9e-168  3.2e-165  548.7   0.8     1   274     1   299     1   305 0.95 -
TRINITY_DN9745_c0_g2_i1:288-1382   -            365 76622at7898          -            314  8.8e-182  603.1  10.5   2   2   4.2e-19   3.4e-16   59.1   3.0   274   314   318   361   313   361 0.91 -
TRINITY_DN9745_c0_g2_i2:288-1382   -            365 76622at7898          -            314  8.8e-182  603.1  10.5   1   2  3.9e-168  3.2e-165  548.7   0.8     1   274     1   299     1   305 0.95 -
TRINITY_DN9745_c0_g2_i2:288-1382   -            365 76622at7898          -            314  8.8e-182  603.1  10.5   2   2   4.2e-19   3.4e-16   59.1   3.0   274   314   318   361   313   361 0.91 -
TRINITY_DN9745_c0_g2_i3:288-1034   -            249 76622at7898          -            314  5.1e-135  449.5   1.8   1   1  7.5e-138  6.1e-135  449.2   1.8     1   222     1   235     1   245 0.96 -
TRINITY_DN30285_c0_g1_i1:904-2046  -            381 76622at7898          -            314   3.7e-25   88.6   0.0   1   1   5.6e-28   4.6e-25   88.3   0.0    15   283     9   293     2   332 0.80 -
TRINITY_DN29814_c0_g1_i10:406-1344 -            313 76622at7898          -            314   1.2e-20   73.8   0.2   1   1   1.8e-23   1.5e-20   73.5   0.2    40   272    42   289    14   300 0.84 -
TRINITY_DN29814_c0_g1_i1:328-1266  -            313 76622at7898          -            314   1.2e-20   73.8   0.2   1   1   1.8e-23   1.5e-20   73.5   0.2    40   272    42   289    14   300 0.84 -
TRINITY_DN29814_c0_g1_i7:142-1080  -            313 76622at7898          -            314   1.2e-20   73.8   0.2   1   1   1.8e-23   1.5e-20   73.5   0.2    40   272    42   289    14   300 0.84 -
TRINITY_DN29814_c0_g1_i12:1-1038   -            346 76622at7898          -            314     3e-20   72.5   0.1   1   1   4.6e-23   3.8e-20   72.1   0.1    40   272    11   257     1   265 0.83 -
TRINITY_DN29814_c0_g1_i6:1-1038    -            346 76622at7898          -            314     3e-20   72.5   0.1   1   1   4.6e-23   3.8e-20   72.1   0.1    40   272    11   257     1   265 0.83 -
TRINITY_DN29814_c0_g1_i13:328-1266 -            313 76622at7898          -            314   1.3e-19   70.4   0.2   1   1   1.9e-22   1.5e-19   70.1   0.2    34   272    33   289     9   300 0.82 -
TRINITY_DN6734_c0_g1_i3:509-1624   -            372 76622at7898          -            314   8.3e-19   67.7   0.0   1   1   1.5e-21   1.2e-18   67.2   0.0    42   272    44   289    26   297 0.84 -
TRINITY_DN6734_c0_g1_i2:2-733      -            244 76622at7898          -            314   3.7e-12   45.9   0.0   1   1     6e-15   4.9e-12   45.5   0.0   117   272     2   168     1   177 0.84 -
TRINITY_DN6734_c0_g1_i1:548-1150   -            201 76622at7898          -            314   5.2e-08   32.3   0.0   1   1   9.3e-11   7.5e-08   31.7   0.0   164   272     3   117     1   127 0.85 -
TRINITY_DN18550_c0_g1_i1:2733-2987 -             85 76622at7898          -            314     0.041   12.9   0.1   1   1   5.3e-05     0.043   12.8   0.1   246   274     4    35     2    74 0.87 -
TRINITY_DN1047_c0_g1_i1:281-964    -            228 76622at7898          -            314      0.12   11.4   0.0   1   1   0.00019      0.16   11.0   0.0   141   222   112   193    95   223 0.84 -
TRINITY_DN1047_c0_g1_i7:277-960    -            228 76622at7898          -            314      0.12   11.4   0.0   1   1   0.00019      0.16   11.0   0.0   141   222   112   193    95   223 0.84 -
TRINITY_DN1047_c0_g1_i9:281-964    -            228 76622at7898          -            314      0.12   11.4   0.0   1   1   0.00019      0.16   11.0   0.0   141   222   112   193    95   223 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/76622at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/76622at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/76622at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:54:26 2022
# [ok]
