#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN7754_c0_g1_i2:3-1916   -            638 37190at7898          -            625  6.8e-129  430.6 112.9   1   6   1.8e-17   6.3e-14   50.8  12.4   292   347     2    65     1    70 0.79 -
TRINITY_DN7754_c0_g1_i2:3-1916   -            638 37190at7898          -            625  6.8e-129  430.6 112.9   2   6   1.3e-46   4.5e-43  147.1   0.2   332   404   134   206   108   215 0.93 -
TRINITY_DN7754_c0_g1_i2:3-1916   -            638 37190at7898          -            625  6.8e-129  430.6 112.9   3   6   9.3e-22   3.2e-18   65.0   0.4   402   456   238   290   234   305 0.87 -
TRINITY_DN7754_c0_g1_i2:3-1916   -            638 37190at7898          -            625  6.8e-129  430.6 112.9   4   6   2.4e-33   8.1e-30  103.3  16.9   442   590   306   456   292   460 0.68 -
TRINITY_DN7754_c0_g1_i2:3-1916   -            638 37190at7898          -            625  6.8e-129  430.6 112.9   5   6     8e-08   0.00028   19.0  30.7   506   566   459   528   453   539 0.72 -
TRINITY_DN7754_c0_g1_i2:3-1916   -            638 37190at7898          -            625  6.8e-129  430.6 112.9   6   6   1.1e-23   3.7e-20   71.4  18.5   535   625   540   638   528   638 0.66 -
TRINITY_DN9914_c0_g3_i2:143-1237 -            365 37190at7898          -            625   0.00025   19.1   4.5   1   2   7.3e-08   0.00025   19.1   4.5    29   146    65   190    42   216 0.68 -
TRINITY_DN9914_c0_g3_i2:143-1237 -            365 37190at7898          -            625   0.00025   19.1   4.5   2   2     0.014        48    1.6   9.1   524   586   249   313   230   325 0.76 -
TRINITY_DN9914_c0_g3_i1:143-1237 -            365 37190at7898          -            625   0.00026   19.0   4.2   1   2   7.5e-08   0.00026   19.0   4.2    29   147    65   191    42   217 0.70 -
TRINITY_DN9914_c0_g3_i1:143-1237 -            365 37190at7898          -            625   0.00026   19.0   4.2   2   2     0.014        48    1.6   9.1   524   586   249   313   230   325 0.76 -
TRINITY_DN4801_c0_g1_i2:17-1039  -            341 37190at7898          -            625       1.1    7.1   3.6   1   2   0.00099       3.4    5.4   0.2   132   189   119   177   113   180 0.81 -
TRINITY_DN4801_c0_g1_i2:17-1039  -            341 37190at7898          -            625       1.1    7.1   3.6   2   2    0.0083        29    2.4   0.9    92   153   186   248   171   261 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/37190at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/37190at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/37190at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:13 2022
# [ok]
