#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8841_c1_g1_i1:106-1038   -            311 91919at7898          -            349  2.8e-178  591.8   8.2   1   1  3.3e-180  3.1e-178  591.6   8.2     1   304     1   309     1   311 0.98 -
TRINITY_DN12831_c0_g1_i1:141-1232  -            364 91919at7898          -            349   9.1e-76  254.6   7.4   1   1   1.1e-77   1.1e-75  254.4   7.4     1   304     4   308     4   354 0.93 -
TRINITY_DN30217_c0_g1_i12:248-979  -            244 91919at7898          -            349   1.1e-18   66.9  13.6   1   1   2.2e-20     2e-18   66.0  13.6     3   223     3   218     1   238 0.79 -
TRINITY_DN14449_c0_g1_i1:33-1499   -            489 91919at7898          -            349   1.9e-18   66.1  18.3   1   1   8.8e-20   8.1e-18   64.0  18.3     6   207     6   198     2   239 0.81 -
TRINITY_DN10549_c0_g1_i1:50-1498   -            483 91919at7898          -            349   2.2e-18   65.9  23.6   1   2   6.9e-15   6.4e-13   47.9   8.1     4   100     1    82     1    87 0.85 -
TRINITY_DN10549_c0_g1_i1:50-1498   -            483 91919at7898          -            349   2.2e-18   65.9  23.6   2   2     2e-07   1.8e-05   23.4   7.6    96   269   108   281   103   304 0.83 -
TRINITY_DN30217_c0_g1_i10:840-1757 -            306 91919at7898          -            349   2.4e-18   65.8  13.7   1   1   4.4e-20   4.1e-18   65.0  13.7     3   223    11   226     9   253 0.79 -
TRINITY_DN30217_c0_g1_i11:992-1822 -            277 91919at7898          -            349     3e-18   65.5  12.7   1   1   5.6e-20   5.2e-18   64.7  12.7     3   223     4   222     2   249 0.78 -
TRINITY_DN30217_c0_g1_i7:1002-1742 -            247 91919at7898          -            349   5.9e-18   64.5  14.1   1   1   1.1e-19     1e-17   63.7  14.1     3   223     3   221     1   242 0.78 -
TRINITY_DN7957_c0_g3_i2:16-657     -            214 91919at7898          -            349   4.3e-17   61.7  13.9   1   1   7.1e-19   6.6e-17   61.0  13.9     4   207     9   198     6   207 0.82 -
