#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN10603_c0_g1_i1:208-825   -            206 118569at7898         -            166   4.7e-94  312.5   2.0   1   1   1.3e-96   5.4e-94  312.3   2.0     1   166    24   190    24   190 0.99 -
TRINITY_DN11057_c0_g1_i1:720-1211  -            164 118569at7898         -            166   4.1e-13   49.2   5.3   1   1   1.9e-14   7.9e-12   45.0   5.3     2   166    14   164    13   164 0.90 -
TRINITY_DN11057_c0_g1_i4:1189-1680 -            164 118569at7898         -            166   4.1e-13   49.2   5.3   1   1   1.9e-14   7.9e-12   45.0   5.3     2   166    14   164    13   164 0.90 -
TRINITY_DN2030_c0_g1_i4:1-735      -            245 118569at7898         -            166   7.5e-12   45.1   3.2   1   1   6.5e-14   2.7e-11   43.3   3.2    50   165    87   200    51   201 0.87 -
TRINITY_DN2030_c0_g1_i5:157-513    -            119 118569at7898         -            166   1.4e-08   34.4   0.7   1   1   1.6e-10   6.6e-08   32.3   0.7    50   134    35   117     1   119 0.80 -
TRINITY_DN1466_c0_g1_i4:752-1558   -            269 118569at7898         -            166   9.5e-08   31.8   5.5   1   1   6.6e-09   2.7e-06   27.0   5.5     4   165   124   269   121   269 0.81 -
TRINITY_DN1466_c0_g1_i6:883-1689   -            269 118569at7898         -            166     3e-07   30.1   4.7   1   1   1.7e-08   6.9e-06   25.7   4.7    48   165   154   269   121   269 0.82 -
TRINITY_DN1466_c0_g1_i3:883-1689   -            269 118569at7898         -            166   3.6e-07   29.9   4.9   1   1     2e-08   8.2e-06   25.5   4.9    48   165   154   269   121   269 0.82 -
TRINITY_DN1020_c0_g1_i7:695-1501   -            269 118569at7898         -            166   3.7e-06   26.6   3.7   1   1   2.4e-08   9.8e-06   25.2   3.7    54   165   160   269   121   269 0.91 -
TRINITY_DN1020_c0_g1_i2:695-1501   -            269 118569at7898         -            166   5.7e-06   26.0   5.3   1   1   4.8e-08   1.9e-05   24.2   5.3    55   165   161   269   121   269 0.90 -
TRINITY_DN1020_c0_g1_i2:350-1510   -            387 118569at7898         -            166   6.9e-06   25.7   5.1   1   1   5.4e-08   2.2e-05   24.1   5.1    56   165   277   384   236   385 0.90 -
TRINITY_DN3907_c0_g1_i3:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   1   5      0.81   3.3e+02    0.7   0.0     2    32     2    32     1    36 0.89 -
TRINITY_DN3907_c0_g1_i3:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   2   5     0.001      0.41   10.2   0.1    84   154    53   123    37   135 0.88 -
TRINITY_DN3907_c0_g1_i3:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   3   5    0.0065       2.7    7.5   0.1     3    32   223   252   221   256 0.93 -
TRINITY_DN3907_c0_g1_i3:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   4   5      0.33   1.4e+02    2.0   0.2     9    38   304   333   296   352 0.65 -
TRINITY_DN3907_c0_g1_i3:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   5   5      0.14        57    3.2   0.0    11   137   366   393   355   406 0.66 -
TRINITY_DN3907_c0_g1_i5:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   1   5      0.81   3.3e+02    0.7   0.0     2    32     2    32     1    36 0.89 -
TRINITY_DN3907_c0_g1_i5:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   2   5     0.001      0.41   10.2   0.1    84   154    53   123    37   135 0.88 -
TRINITY_DN3907_c0_g1_i5:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   3   5    0.0065       2.7    7.5   0.1     3    32   223   252   221   256 0.93 -
TRINITY_DN3907_c0_g1_i5:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   4   5      0.33   1.4e+02    2.0   0.2     9    38   304   333   296   352 0.65 -
TRINITY_DN3907_c0_g1_i5:255-1628   -            458 118569at7898         -            166   6.4e-05   22.6   9.5   5   5      0.14        57    3.2   0.0    11   137   366   393   355   406 0.66 -
TRINITY_DN3907_c0_g1_i1:255-1628   -            458 118569at7898         -            166   0.00016   21.3   9.3   1   5      0.77   3.1e+02    0.8   0.0     2    32     2    32     1    38 0.89 -
TRINITY_DN3907_c0_g1_i1:255-1628   -            458 118569at7898         -            166   0.00016   21.3   9.3   2   5    0.0029       1.2    8.7   0.1    85   154    54   123    40   135 0.86 -
TRINITY_DN3907_c0_g1_i1:255-1628   -            458 118569at7898         -            166   0.00016   21.3   9.3   3   5    0.0065       2.7    7.5   0.1     3    32   223   252   221   256 0.93 -
TRINITY_DN3907_c0_g1_i1:255-1628   -            458 118569at7898         -            166   0.00016   21.3   9.3   4   5      0.33   1.4e+02    2.0   0.2     9    38   304   333   296   352 0.65 -
TRINITY_DN3907_c0_g1_i1:255-1628   -            458 118569at7898         -            166   0.00016   21.3   9.3   5   5      0.14        57    3.2   0.0    11   137   366   393   355   406 0.66 -
TRINITY_DN5224_c0_g1_i2:174-1352   -            393 118569at7898         -            166   0.00057   19.5   1.2   1   2    0.0002     0.082   12.5   0.1     2    42    78   117    76   130 0.81 -
TRINITY_DN5224_c0_g1_i2:174-1352   -            393 118569at7898         -            166   0.00057   19.5   1.2   2   2     0.024       9.6    5.7   0.1    92   155   141   203   132   217 0.78 -
TRINITY_DN5224_c0_g1_i4:60-1244    -            395 118569at7898         -            166    0.0023   17.5   3.8   1   2   0.00043      0.18   11.4   0.1     2    31    78   107    76   130 0.87 -
TRINITY_DN5224_c0_g1_i4:60-1244    -            395 118569at7898         -            166    0.0023   17.5   3.8   2   2    0.0097         4    7.0   0.8    97   156   146   204   133   218 0.79 -
TRINITY_DN5224_c0_g1_i8:174-1358   -            395 118569at7898         -            166    0.0023   17.5   3.8   1   2   0.00043      0.18   11.4   0.1     2    31    78   107    76   130 0.87 -
TRINITY_DN5224_c0_g1_i8:174-1358   -            395 118569at7898         -            166    0.0023   17.5   3.8   2   2    0.0097         4    7.0   0.8    97   156   146   204   133   218 0.79 -
TRINITY_DN6268_c0_g1_i3:189-1208   -            340 118569at7898         -            166     0.003   17.1   0.3   1   2     0.024       9.7    5.7   0.0     3    33    91   121    89   124 0.92 -
TRINITY_DN6268_c0_g1_i3:189-1208   -            340 118569at7898         -            166     0.003   17.1   0.3   2   2     0.002       0.8    9.2   0.1    98   151   155   208   129   211 0.88 -
TRINITY_DN6268_c0_g1_i9:189-1208   -            340 118569at7898         -            166     0.003   17.1   0.3   1   2     0.024       9.7    5.7   0.0     3    33    91   121    89   124 0.92 -
TRINITY_DN6268_c0_g1_i9:189-1208   -            340 118569at7898         -            166     0.003   17.1   0.3   2   2     0.002       0.8    9.2   0.1    98   151   155   208   129   211 0.88 -
TRINITY_DN3436_c0_g2_i1:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   1   4     0.065        27    4.3   0.5     3    31     1    29     1    61 0.90 -
TRINITY_DN3436_c0_g2_i1:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   2   4   0.00069      0.28   10.7   0.1    88   155    55   122    35   133 0.84 -
TRINITY_DN3436_c0_g2_i1:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   3   4      0.15        63    3.1   0.1    89   142   170   223   155   233 0.81 -
TRINITY_DN3436_c0_g2_i1:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   4   4     0.063        26    4.3   6.6     7   144   233   376   226   401 0.72 -
TRINITY_DN3436_c0_g2_i2:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   1   4     0.065        27    4.3   0.5     3    31     1    29     1    61 0.90 -
TRINITY_DN3436_c0_g2_i2:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   2   4   0.00069      0.28   10.7   0.1    88   155    55   122    35   133 0.84 -
TRINITY_DN3436_c0_g2_i2:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   3   4      0.15        63    3.1   0.1    89   142   170   223   155   233 0.81 -
TRINITY_DN3436_c0_g2_i2:91-1368    -            426 118569at7898         -            166    0.0048   16.5  18.2   4   4     0.063        26    4.3   6.6     7   144   233   376   226   401 0.72 -
TRINITY_DN6268_c0_g1_i11:98-1117   -            340 118569at7898         -            166    0.0086   15.6   0.2   1   2      0.07        28    4.2   0.0     2    33    90   121    89   124 0.92 -
TRINITY_DN6268_c0_g1_i11:98-1117   -            340 118569at7898         -            166    0.0086   15.6   0.2   2   2     0.002       0.8    9.2   0.1    98   151   155   208   129   211 0.88 -
TRINITY_DN6315_c0_g1_i1:181-3171   -            997 118569at7898         -            166     0.011   15.3   0.9   1   2       6.1   2.5e+03   -2.1   0.0     9    43    48    82    43   101 0.84 -
TRINITY_DN6315_c0_g1_i1:181-3171   -            997 118569at7898         -            166     0.011   15.3   0.9   2   2   8.5e-05     0.034   13.7   0.2    94   142   116   164    90   184 0.87 -
TRINITY_DN6315_c0_g1_i6:181-3171   -            997 118569at7898         -            166     0.011   15.3   0.9   1   2       6.1   2.5e+03   -2.1   0.0     9    43    48    82    43   101 0.84 -
TRINITY_DN6315_c0_g1_i6:181-3171   -            997 118569at7898         -            166     0.011   15.3   0.9   2   2   8.5e-05     0.034   13.7   0.2    94   142   116   164    90   184 0.87 -
TRINITY_DN6315_c0_g1_i4:182-3205   -           1008 118569at7898         -            166     0.011   15.3   0.8   1   1   7.5e-05      0.03   13.9   0.1    94   142   116   164    43   184 0.90 -
TRINITY_DN6315_c0_g1_i11:181-3204  -           1008 118569at7898         -            166     0.011   15.3   0.9   1   2       6.2   2.5e+03   -2.1   0.0     9    43    48    82    43   101 0.84 -
TRINITY_DN6315_c0_g1_i11:181-3204  -           1008 118569at7898         -            166     0.011   15.3   0.9   2   2   8.9e-05     0.036   13.6   0.2    94   142   116   164    91   184 0.88 -
TRINITY_DN6268_c0_g1_i10:98-865    -            256 118569at7898         -            166     0.021   14.4   0.1   1   2     0.047        19    4.7   0.0     2    33    90   121    89   124 0.92 -
TRINITY_DN6268_c0_g1_i10:98-865    -            256 118569at7898         -            166     0.021   14.4   0.1   2   2     0.006       2.5    7.7   0.0    98   151   155   208   129   212 0.87 -
TRINITY_DN13209_c0_g2_i1:12-995    -            328 118569at7898         -            166     0.022   14.3   0.2   1   1   0.00012     0.051   13.1   0.2    94   159   159   224   139   230 0.86 -
TRINITY_DN6569_c0_g4_i3:4-979      -            267 118569at7898         -            166     0.031   13.8   0.2   1   2   0.00026      0.11   12.1   0.1    68   131   129   191   100   198 0.78 -
TRINITY_DN6569_c0_g4_i3:4-979      -            267 118569at7898         -            166     0.031   13.8   0.2   2   2       3.7   1.5e+03   -1.4   0.0    89   118   223   252   195   261 0.66 -
TRINITY_DN6569_c0_g4_i1:4-1019     -            301 118569at7898         -            166     0.037   13.6   0.2   1   2   0.00029      0.12   11.9   0.1    68   131   163   225   131   235 0.79 -
TRINITY_DN6569_c0_g4_i1:4-1019     -            301 118569at7898         -            166     0.037   13.6   0.2   2   2       4.6   1.9e+03   -1.7   0.0    91   117   259   285   229   294 0.65 -
TRINITY_DN6268_c0_g1_i5:98-1117    -            340 118569at7898         -            166     0.044   13.4   0.1   1   2      0.07        28    4.2   0.0     2    33    90   121    89   124 0.92 -
TRINITY_DN6268_c0_g1_i5:98-1117    -            340 118569at7898         -            166     0.044   13.4   0.1   2   2      0.01       4.2    6.9   0.1    98   151   155   208   129   211 0.87 -
TRINITY_DN2794_c0_g1_i1:3710-4318  -            203 118569at7898         -            166     0.096   12.2   3.9   1   3      0.45   1.8e+02    1.6   0.0   102   150    15    63     8    72 0.83 -
TRINITY_DN2794_c0_g1_i1:3710-4318  -            203 118569at7898         -            166     0.096   12.2   3.9   2   3    0.0049         2    7.9   0.2     2    30    98   126    97   132 0.93 -
TRINITY_DN2794_c0_g1_i1:3710-4318  -            203 118569at7898         -            166     0.096   12.2   3.9   3   3      0.19        76    2.8   0.1    89   134   154   199   129   203 0.79 -
TRINITY_DN2794_c0_g1_i8:3710-4318  -            203 118569at7898         -            166     0.096   12.2   3.9   1   3      0.45   1.8e+02    1.6   0.0   102   150    15    63     8    72 0.83 -
TRINITY_DN2794_c0_g1_i8:3710-4318  -            203 118569at7898         -            166     0.096   12.2   3.9   2   3    0.0049         2    7.9   0.2     2    30    98   126    97   132 0.93 -
TRINITY_DN2794_c0_g1_i8:3710-4318  -            203 118569at7898         -            166     0.096   12.2   3.9   3   3      0.19        76    2.8   0.1    89   134   154   199   129   203 0.79 -
TRINITY_DN2794_c0_g1_i9:3621-4229  -            203 118569at7898         -            166     0.096   12.2   3.9   1   3      0.45   1.8e+02    1.6   0.0   102   150    15    63     8    72 0.83 -
TRINITY_DN2794_c0_g1_i9:3621-4229  -            203 118569at7898         -            166     0.096   12.2   3.9   2   3    0.0049         2    7.9   0.2     2    30    98   126    97   132 0.93 -
TRINITY_DN2794_c0_g1_i9:3621-4229  -            203 118569at7898         -            166     0.096   12.2   3.9   3   3      0.19        76    2.8   0.1    89   134   154   199   129   203 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/118569at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/118569at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/118569at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:05 2022
# [ok]
