#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8583_c0_g2_i5:150-1190   -            347 31280at7898          -            568   2.5e-39  134.6   5.0   1   2   2.1e-36   4.6e-34  117.2   0.7     8   253    19   263    15   269 0.84 -
TRINITY_DN8583_c0_g2_i5:150-1190   -            347 31280at7898          -            568   2.5e-39  134.6   5.0   2   2   7.9e-07   0.00018   19.6   0.3   338   401   281   346   276   347 0.87 -
TRINITY_DN8583_c0_g2_i1:150-1190   -            347 31280at7898          -            568   6.1e-39  133.3   5.2   1   2   4.7e-36   1.1e-33  116.1   0.7     8   253    19   263    15   269 0.85 -
TRINITY_DN8583_c0_g2_i1:150-1190   -            347 31280at7898          -            568   6.1e-39  133.3   5.2   2   2   7.9e-07   0.00018   19.6   0.3   338   401   281   346   276   347 0.87 -
TRINITY_DN8583_c0_g2_i3:150-1190   -            347 31280at7898          -            568   6.1e-39  133.3   5.2   1   2   4.7e-36   1.1e-33  116.1   0.7     8   253    19   263    15   269 0.85 -
TRINITY_DN8583_c0_g2_i3:150-1190   -            347 31280at7898          -            568   6.1e-39  133.3   5.2   2   2   7.9e-07   0.00018   19.6   0.3   338   401   281   346   276   347 0.87 -
TRINITY_DN4042_c1_g1_i21:218-1411  -            398 31280at7898          -            568   1.7e-35  122.0   7.9   1   2   1.3e-23   2.9e-21   75.0   0.6     9   221     4   227     2   229 0.77 -
TRINITY_DN4042_c1_g1_i21:218-1411  -            398 31280at7898          -            568   1.7e-35  122.0   7.9   2   2   7.8e-17   1.7e-14   52.6   2.4   278   412   220   356   216   397 0.84 -
TRINITY_DN4042_c1_g1_i10:433-1617  -            395 31280at7898          -            568     2e-35  121.7   7.7   1   2   1.8e-23     4e-21   74.5   0.6     9   221     1   224     1   226 0.77 -
TRINITY_DN4042_c1_g1_i10:433-1617  -            395 31280at7898          -            568     2e-35  121.7   7.7   2   2   8.6e-17   1.9e-14   52.5   2.7   278   412   217   353   212   394 0.84 -
TRINITY_DN7815_c1_g2_i1:188-2245   -            686 31280at7898          -            568     8e-34  116.4  15.6   1   5   0.00062      0.14   10.0   0.0    81   201    39   159    23   161 0.71 -
TRINITY_DN7815_c1_g2_i1:188-2245   -            686 31280at7898          -            568     8e-34  116.4  15.6   2   5   3.6e-17     8e-15   53.7   0.3   246   418   137   319   122   325 0.76 -
TRINITY_DN7815_c1_g2_i1:188-2245   -            686 31280at7898          -            568     8e-34  116.4  15.6   3   5   2.6e-06   0.00059   17.8   0.1   296   400   278   392   273   402 0.69 -
