#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2254_c0_g1_i4:59-841     -            261 66254at7898          -            330   1.9e-73  247.2   2.5   1   1   2.2e-76   2.2e-73  246.9   2.5     3   224     1   220     1   242 0.94 -
TRINITY_DN2254_c0_g1_i1:59-700     -            214 66254at7898          -            330   1.8e-71  240.7   4.0   1   1     2e-74     2e-71  240.5   4.0     3   218     1   214     1   214 0.90 -
TRINITY_DN2254_c0_g2_i2:183-893    -            237 66254at7898          -            330   5.1e-71  239.2   4.5   1   1   6.3e-74   6.2e-71  238.9   4.5     3   220     1   215     1   229 0.90 -
TRINITY_DN2254_c0_g2_i1:183-800    -            206 66254at7898          -            330   3.3e-68  229.9   2.2   1   1   3.8e-71   3.8e-68  229.7   2.2     3   211     1   206     1   206 0.90 -
TRINITY_DN43450_c0_g2_i3:1796-2428 -            211 66254at7898          -            330   1.4e-55  188.5   3.6   1   1     2e-57     2e-54  184.7   3.6     3   224     1   209     1   211 0.88 -
TRINITY_DN18625_c1_g3_i1:381-1004  -            208 66254at7898          -            330   1.8e-51  175.0   4.6   1   1     2e-54     2e-51  174.8   4.6     1   218     1   208     1   208 0.92 -
TRINITY_DN18625_c1_g3_i2:381-1004  -            208 66254at7898          -            330   1.8e-51  175.0   4.6   1   1     2e-54     2e-51  174.8   4.6     1   218     1   208     1   208 0.92 -
TRINITY_DN4080_c0_g2_i2:1133-1819  -            229 66254at7898          -            330   2.7e-49  167.8   5.9   1   1   4.4e-52   4.3e-49  167.1   5.9     1   219     1   208     1   227 0.87 -
TRINITY_DN14046_c0_g1_i1:138-890   -            251 66254at7898          -            330     6e-49  166.6   2.4   1   1     9e-52   8.9e-49  166.1   2.4     1   227     1   217     1   244 0.86 -
TRINITY_DN14046_c0_g1_i2:138-890   -            251 66254at7898          -            330     6e-49  166.6   2.4   1   1     9e-52   8.9e-49  166.1   2.4     1   227     1   217     1   244 0.86 -
TRINITY_DN18625_c1_g1_i1:665-1339  -            225 66254at7898          -            330     7e-49  166.4   5.7   1   1   1.2e-51   1.2e-48  165.6   5.7     1   219     3   209     3   223 0.86 -
TRINITY_DN4080_c0_g2_i1:689-1309   -            207 66254at7898          -            330   8.1e-49  166.2   6.1   1   1   1.3e-51   1.3e-48  165.5   6.1     1   218     1   207     1   207 0.89 -
TRINITY_DN18625_c1_g1_i2:643-1347  -            235 66254at7898          -            330   2.9e-48  164.4   6.6   1   1   5.2e-51   5.2e-48  163.6   6.6     1   219     3   210     3   227 0.86 -
TRINITY_DN13436_c0_g1_i3:315-944   -            210 66254at7898          -            330   1.1e-43  149.4  11.4   1   1   5.8e-46   5.7e-43  147.0  11.4     9   226     1   206     1   209 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/66254at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/66254at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/66254at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:58 2022
# [ok]
