#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8841_c1_g1_i1:106-1038   -            311 24888at7898          -            647   5.8e-18   64.2   3.0   1   1   9.8e-20   7.5e-18   63.9   3.0    14   251     8   267     3   277 0.73 -
TRINITY_DN12831_c0_g1_i1:141-1232  -            364 24888at7898          -            647   3.3e-17   61.7   4.3   1   1   5.4e-19   4.1e-17   61.4   4.3    14   209    11   216     4   257 0.84 -
TRINITY_DN7957_c0_g3_i2:16-657     -            214 24888at7898          -            647     7e-16   57.4   8.6   1   1     1e-17   7.9e-16   57.2   8.6    12   207    11   207     6   214 0.87 -
TRINITY_DN7903_c0_g1_i1:4-879      -            292 24888at7898          -            647   5.1e-15   54.5  14.6   1   2   7.4e-09   5.6e-07   27.9   1.6    10    59     2    53     1    81 0.84 -
TRINITY_DN7903_c0_g1_i1:4-879      -            292 24888at7898          -            647   5.1e-15   54.5  14.6   2   2   3.6e-10   2.8e-08   32.3   5.6    52   189   108   247    91   279 0.82 -
TRINITY_DN39098_c0_g1_i3:2466-3353 -            296 24888at7898          -            647   3.1e-14   51.9  21.9   1   2   1.5e-08   1.2e-06   26.9   8.3    16   117     1   103     1   114 0.82 -
TRINITY_DN39098_c0_g1_i3:2466-3353 -            296 24888at7898          -            647   3.1e-14   51.9  21.9   2   2   7.6e-10   5.8e-08   31.2   5.6    87   250   126   294   122   296 0.90 -
TRINITY_DN30217_c0_g1_i12:248-979  -            244 24888at7898          -            647   4.3e-14   51.4   4.9   1   1     8e-16   6.1e-14   50.9   4.9    13   208     7   211     4   230 0.84 -
TRINITY_DN7957_c0_g3_i3:233-1549   -            439 24888at7898          -            647   4.5e-14   51.4  12.7   1   1   7.8e-16     6e-14   51.0  12.7    14   216     1   205     1   228 0.88 -
TRINITY_DN7957_c0_g3_i1:233-1649   -            433 24888at7898          -            647   4.7e-14   51.3  12.8   1   1   7.8e-16     6e-14   51.0  12.8    14   216     1   205     1   229 0.88 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   1   7       1.4   1.1e+02    0.6   0.0   298   350  1077  1129  1061  1136 0.87 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   2   7       0.3        23    2.8   0.2   284   330  1146  1193  1133  1199 0.82 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   3   7     0.026         2    6.3   0.0   301   349  1369  1417  1345  1430 0.86 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   4   7      0.02       1.6    6.7   0.0   299   349  1863  1913  1837  1924 0.85 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   5   7   6.6e-05    0.0051   14.9   0.0   299   363  2043  2105  2027  2118 0.83 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   6   7      0.14        11    3.9   0.0   300   350  2235  2285  2219  2296 0.85 -
TRINITY_DN9151_c0_g1_i4:938-8749   -           2604 24888at7898          -            647   8.7e-14   50.4   0.0   7   7      0.73        56    1.5   0.0   320   353  2350  2383  2335  2391 0.90 -
TRINITY_DN30217_c0_g1_i10:840-1757 -            306 24888at7898          -            647   8.8e-14   50.4   5.0   1   1   1.6e-15   1.2e-13   50.0   5.0    13   208    15   219     9   239 0.84 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   1   7       1.4   1.1e+02    0.6   0.0   298   350  1077  1129  1061  1136 0.87 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   2   7       0.3        23    2.8   0.2   284   330  1146  1193  1133  1199 0.82 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   3   7     0.026         2    6.3   0.0   301   349  1369  1417  1345  1430 0.86 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   4   7      0.02       1.6    6.7   0.0   299   349  1863  1913  1837  1924 0.85 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   5   7   6.6e-05    0.0051   14.9   0.0   299   363  2043  2105  2027  2118 0.83 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   6   7      0.14        11    3.9   0.0   300   350  2235  2285  2219  2296 0.85 -
TRINITY_DN9151_c0_g1_i7:955-8766   -           2604 24888at7898          -            647     9e-14   50.4   0.0   7   7      0.76        58    1.5   0.0   320   353  2350  2383  2335  2390 0.89 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   1   7       1.4   1.1e+02    0.6   0.0   298   350  1077  1129  1061  1136 0.87 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   2   7       0.3        23    2.8   0.2   284   330  1146  1193  1133  1199 0.82 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   3   7     0.026         2    6.3   0.0   301   349  1369  1417  1345  1430 0.86 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   4   7      0.02       1.6    6.7   0.0   299   349  1863  1913  1837  1924 0.85 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   5   7   6.6e-05    0.0051   14.9   0.0   299   363  2043  2105  2027  2118 0.83 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   6   7      0.14        11    3.9   0.0   300   350  2235  2285  2219  2296 0.85 -
TRINITY_DN9151_c0_g1_i9:983-8794   -           2604 24888at7898          -            647     9e-14   50.4   0.0   7   7      0.76        58    1.5   0.0   320   353  2350  2383  2335  2390 0.89 -
TRINITY_DN2010_c0_g2_i2:11-628     -            206 24888at7898          -            647   2.1e-12   45.9  18.3   1   2   5.3e-09   4.1e-07   28.4   6.4    16   104     1    91     1    98 0.79 -
TRINITY_DN2010_c0_g2_i2:11-628     -            206 24888at7898          -            647   2.1e-12   45.9  18.3   2   2   4.5e-07   3.4e-05   22.0   6.8    43   148    94   198    83   206 0.76 -
TRINITY_DN30217_c0_g1_i7:1002-1742 -            247 24888at7898          -            647   4.2e-12   44.9   9.3   1   1   1.3e-13     1e-11   43.6   9.3    13   208     7   214     4   232 0.82 -
TRINITY_DN857_c0_g1_i10:1321-8775  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   1   5    0.0072      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i10:1321-8775  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   2   5     0.033       2.6    5.9   0.0   298   355  1744  1801  1715  1812 0.77 -
TRINITY_DN857_c0_g1_i10:1321-8775  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   3   5   0.00024     0.019   13.0   0.0   299   370  1927  1998  1914  2007 0.82 -
TRINITY_DN857_c0_g1_i10:1321-8775  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2119  2171  2103  2189 0.83 -
TRINITY_DN857_c0_g1_i10:1321-8775  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   5   5      0.19        15    3.4   0.0   318   351  2232  2265  2212  2269 0.80 -
TRINITY_DN857_c0_g1_i15:1288-8742  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   1   5    0.0072      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i15:1288-8742  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   2   5     0.033       2.6    5.9   0.0   298   355  1744  1801  1715  1812 0.77 -
TRINITY_DN857_c0_g1_i15:1288-8742  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   3   5   0.00024     0.019   13.0   0.0   299   370  1927  1998  1914  2007 0.82 -
TRINITY_DN857_c0_g1_i15:1288-8742  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2119  2171  2103  2189 0.83 -
TRINITY_DN857_c0_g1_i15:1288-8742  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   5   5      0.19        15    3.4   0.0   318   351  2232  2265  2212  2269 0.80 -
TRINITY_DN857_c0_g1_i24:1320-8774  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   1   5    0.0072      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i24:1320-8774  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   2   5     0.033       2.6    5.9   0.0   298   355  1744  1801  1715  1812 0.77 -
TRINITY_DN857_c0_g1_i24:1320-8774  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   3   5   0.00024     0.019   13.0   0.0   299   370  1927  1998  1914  2007 0.82 -
TRINITY_DN857_c0_g1_i24:1320-8774  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2119  2171  2103  2189 0.83 -
TRINITY_DN857_c0_g1_i24:1320-8774  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   5   5      0.19        15    3.4   0.0   318   351  2232  2265  2212  2269 0.80 -
TRINITY_DN857_c0_g1_i43:1259-8713  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   1   5    0.0072      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i43:1259-8713  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   2   5     0.033       2.6    5.9   0.0   298   355  1744  1801  1715  1812 0.77 -
TRINITY_DN857_c0_g1_i43:1259-8713  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   3   5   0.00024     0.019   13.0   0.0   299   370  1927  1998  1914  2007 0.82 -
TRINITY_DN857_c0_g1_i43:1259-8713  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2119  2171  2103  2189 0.83 -
TRINITY_DN857_c0_g1_i43:1259-8713  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   5   5      0.19        15    3.4   0.0   318   351  2232  2265  2212  2269 0.80 -
TRINITY_DN857_c0_g1_i51:1360-8814  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   1   5    0.0072      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i51:1360-8814  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   2   5     0.033       2.6    5.9   0.0   298   355  1744  1801  1715  1812 0.77 -
TRINITY_DN857_c0_g1_i51:1360-8814  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   3   5   0.00024     0.019   13.0   0.0   299   370  1927  1998  1914  2007 0.82 -
TRINITY_DN857_c0_g1_i51:1360-8814  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2119  2171  2103  2189 0.83 -
TRINITY_DN857_c0_g1_i51:1360-8814  -           2485 24888at7898          -            647   4.4e-12   44.8   0.0   5   5      0.19        15    3.4   0.0   318   351  2232  2265  2212  2269 0.80 -
TRINITY_DN857_c0_g1_i11:1288-8817  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   1   5    0.0073      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i11:1288-8817  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   2   5     0.034       2.6    5.9   0.0   298   355  1769  1826  1740  1837 0.77 -
TRINITY_DN857_c0_g1_i11:1288-8817  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   3   5   0.00025     0.019   13.0   0.0   299   370  1952  2023  1939  2032 0.82 -
TRINITY_DN857_c0_g1_i11:1288-8817  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2144  2196  2128  2214 0.83 -
TRINITY_DN857_c0_g1_i11:1288-8817  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   5   5      0.19        15    3.4   0.0   318   351  2257  2290  2237  2294 0.80 -
TRINITY_DN857_c0_g1_i68:1320-8849  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   1   5    0.0073      0.55    8.1   0.0   299   358  1277  1337  1246  1345 0.73 -
TRINITY_DN857_c0_g1_i68:1320-8849  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   2   5     0.034       2.6    5.9   0.0   298   355  1769  1826  1740  1837 0.77 -
TRINITY_DN857_c0_g1_i68:1320-8849  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   3   5   0.00025     0.019   13.0   0.0   299   370  1952  2023  1939  2032 0.82 -
TRINITY_DN857_c0_g1_i68:1320-8849  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   4   5     0.051       3.9    5.3   0.0   300   352  2144  2196  2128  2214 0.83 -
TRINITY_DN857_c0_g1_i68:1320-8849  -           2510 24888at7898          -            647   4.7e-12   44.7   0.0   5   5      0.19        15    3.4   0.0   318   351  2257  2290  2237  2294 0.80 -
TRINITY_DN30217_c0_g1_i11:992-1822 -            277 24888at7898          -            647   5.8e-12   44.4   9.2   1   1   1.8e-13   1.4e-11   43.2   9.2    13   208     8   215     4   232 0.82 -
TRINITY_DN2010_c0_g2_i1:11-628     -            206 24888at7898          -            647   7.6e-12   44.0  17.6   1   2   2.1e-08   1.6e-06   26.4   5.4    16   103     1    90     1    98 0.68 -
TRINITY_DN2010_c0_g2_i1:11-628     -            206 24888at7898          -            647   7.6e-12   44.0  17.6   2   2   3.7e-07   2.8e-05   22.3   6.5    46   148    97   198    82   206 0.77 -
TRINITY_DN42441_c0_g3_i3:58-1449   -            464 24888at7898          -            647     8e-12   43.9  10.8   1   1   1.8e-13   1.4e-11   43.2  10.8    14   211     2   208     1   257 0.80 -
TRINITY_DN42441_c0_g3_i5:218-1609  -            464 24888at7898          -            647     8e-12   43.9  10.8   1   1   1.8e-13   1.4e-11   43.2  10.8    14   211     2   208     1   257 0.80 -
TRINITY_DN2010_c0_g2_i3:195-818    -            208 24888at7898          -            647     2e-11   42.6  19.9   1   2   4.7e-08   3.6e-06   25.3   7.7    14   104     1    93     1   100 0.79 -
TRINITY_DN2010_c0_g2_i3:195-818    -            208 24888at7898          -            647     2e-11   42.6  19.9   2   2   6.2e-07   4.7e-05   21.6   6.8    52   148   102   200    89   208 0.78 -
TRINITY_DN42441_c0_g3_i4:218-1609  -            464 24888at7898          -            647     3e-11   42.0   9.9   1   1   6.7e-13   5.1e-11   41.3   9.9    14   211     2   208     1   257 0.80 -
TRINITY_DN42441_c0_g3_i1:218-1612  -            465 24888at7898          -            647   3.7e-11   41.8   9.6   1   1   8.1e-13   6.2e-11   41.0   9.6    14   210     3   208     1   252 0.80 -
TRINITY_DN10093_c0_g1_i1:79-1128   -            350 24888at7898          -            647   3.7e-11   41.7   0.7   1   1   7.7e-12   5.9e-10   37.8   0.7   459   607    90   254    69   286 0.73 -
TRINITY_DN10093_c0_g1_i2:79-1128   -            350 24888at7898          -            647   3.7e-11   41.7   0.7   1   1   7.7e-12   5.9e-10   37.8   0.7   459   607    90   254    69   286 0.73 -
TRINITY_DN10093_c0_g1_i4:79-1128   -            350 24888at7898          -            647   3.7e-11   41.7   0.7   1   1   7.7e-12   5.9e-10   37.8   0.7   459   607    90   254    69   286 0.73 -
TRINITY_DN11729_c1_g1_i1:221-1837  -            539 24888at7898          -            647   5.3e-11   41.2  13.2   1   2   2.2e-09   1.7e-07   29.7   1.8    15    59     7    50     2    69 0.89 -
TRINITY_DN11729_c1_g1_i1:221-1837  -            539 24888at7898          -            647   5.3e-11   41.2  13.2   2   2   1.7e-05    0.0013   16.8   4.0    36   182   119   264   114   289 0.70 -
TRINITY_DN17419_c0_g1_i1:246-1223  -            326 24888at7898          -            647   8.5e-11   40.6  14.5   1   2   6.2e-10   4.7e-08   31.5   4.7    11    61     8    56     4    77 0.84 -
TRINITY_DN17419_c0_g1_i1:246-1223  -            326 24888at7898          -            647   8.5e-11   40.6  14.5   2   2   6.9e-05    0.0053   14.8   2.2    81   178   109   203    67   237 0.77 -
TRINITY_DN17419_c0_g1_i2:329-1897  -            523 24888at7898          -            647   3.4e-10   38.6  14.4   1   2   1.5e-09   1.2e-07   30.2   4.9    11    61     8    56     4    74 0.85 -
TRINITY_DN17419_c0_g1_i2:329-1897  -            523 24888at7898          -            647   3.4e-10   38.6  14.4   2   2   0.00016     0.012   13.6   2.0    85   178   111   203    76   241 0.77 -
TRINITY_DN1345_c3_g2_i1:303-1676   -            458 24888at7898          -            647   7.3e-10   37.5   7.0   1   1   1.3e-11     1e-09   37.0   7.0    14   195     7   191     3   225 0.83 -
TRINITY_DN1345_c3_g2_i2:303-1676   -            458 24888at7898          -            647   7.3e-10   37.5   7.0   1   1   1.3e-11     1e-09   37.0   7.0    14   195     7   191     3   225 0.83 -
TRINITY_DN14670_c0_g1_i1:8-1288    -            427 24888at7898          -            647   1.8e-09   36.2   9.2   1   1   3.1e-11   2.3e-09   35.8   9.2    26   222     1   197     1   229 0.87 -
TRINITY_DN17818_c0_g1_i1:95-1144   -            350 24888at7898          -            647   1.8e-09   36.2  12.8   1   2   1.1e-07   8.5e-06   24.0   3.0    13    59     6    50     2    67 0.87 -
TRINITY_DN17818_c0_g1_i1:95-1144   -            350 24888at7898          -            647   1.8e-09   36.2  12.8   2   2   8.8e-06   0.00067   17.8   2.4    63   172   137   241   107   304 0.65 -
TRINITY_DN2566_c0_g1_i6:1-1344     -            448 24888at7898          -            647   4.1e-09   35.0  23.9   1   3   4.5e-07   3.5e-05   22.0   3.9    10    60     2    54     1    79 0.83 -
TRINITY_DN2566_c0_g1_i6:1-1344     -            448 24888at7898          -            647   4.1e-09   35.0  23.9   2   3   2.3e-06   0.00018   19.7  10.4    50   196   111   255    88   317 0.81 -
TRINITY_DN2566_c0_g1_i6:1-1344     -            448 24888at7898          -            647   4.1e-09   35.0  23.9   3   3       7.9   6.1e+02   -1.9   0.0   142   208   312   379   291   394 0.77 -
TRINITY_DN7297_c0_g1_i2:26-1762    -            579 24888at7898          -            647   4.8e-09   34.8  23.2   1   2   2.7e-09   2.1e-07   29.4   6.5    14   126    34   175    27   182 0.73 -
TRINITY_DN7297_c0_g1_i2:26-1762    -            579 24888at7898          -            647   4.8e-09   34.8  23.2   2   2     0.011      0.86    7.5   8.9    85   179   180   279   176   392 0.85 -
TRINITY_DN7297_c0_g1_i9:26-1762    -            579 24888at7898          -            647   4.8e-09   34.8  23.2   1   2   2.7e-09   2.1e-07   29.4   6.5    14   126    34   175    27   182 0.73 -
TRINITY_DN7297_c0_g1_i9:26-1762    -            579 24888at7898          -            647   4.8e-09   34.8  23.2   2   2     0.011      0.86    7.5   8.9    85   179   180   279   176   392 0.85 -
TRINITY_DN4519_c0_g1_i2:2-787      -            262 24888at7898          -            647   7.1e-09   34.2  11.3   1   1   1.2e-10   9.3e-09   33.8  11.3    14   210    11   216     3   237 0.77 -
TRINITY_DN2566_c0_g1_i11:118-1749  -            544 24888at7898          -            647   7.5e-09   34.1  25.4   1   4     1e-05   0.00078   17.5   8.8    10    84     2    74     1   129 0.76 -
TRINITY_DN2566_c0_g1_i11:118-1749  -            544 24888at7898          -            647   7.5e-09   34.1  25.4   2   4         7   5.4e+02   -1.7   0.5    27    49   110   132    81   148 0.69 -
TRINITY_DN2566_c0_g1_i11:118-1749  -            544 24888at7898          -            647   7.5e-09   34.1  25.4   3   4   3.5e-07   2.7e-05   22.4   7.0    83   196   144   255   130   281 0.82 -
TRINITY_DN2566_c0_g1_i11:118-1749  -            544 24888at7898          -            647   7.5e-09   34.1  25.4   4   4       9.5   7.3e+02   -2.2   0.0   142   208   312   379   279   394 0.77 -
TRINITY_DN13060_c0_g1_i1:202-1545  -            448 24888at7898          -            647   8.6e-09   33.9  17.7   1   2    0.0021      0.16    9.9  11.5    16   112     2   106     1   111 0.68 -
TRINITY_DN13060_c0_g1_i1:202-1545  -            448 24888at7898          -            647   8.6e-09   33.9  17.7   2   2   2.4e-08   1.9e-06   26.2   7.9     8   169    52   214    48   226 0.82 -
TRINITY_DN4327_c0_g1_i8:260-1987   -            573 24888at7898          -            647   9.2e-09   33.8  22.3   1   2   2.4e-07   1.8e-05   22.9   8.2    14    60    13    61     7   141 0.79 -
TRINITY_DN4327_c0_g1_i8:260-1987   -            573 24888at7898          -            647   9.2e-09   33.8  22.3   2   2   3.2e-05    0.0024   15.9   6.1    83   187   147   250   139   280 0.86 -
