#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6443_c0_g1_i4:559-1143 -            195 116198at7898         -            155   1.6e-73  245.3   5.5   1   2   5.7e-77   1.6e-73  245.3   5.5     1   147     1   169     1   180 0.87 -
TRINITY_DN6443_c0_g1_i4:559-1143 -            195 116198at7898         -            155   1.6e-73  245.3   5.5   2   2      0.53   1.5e+03   -1.5   0.1   142   155   182   195   169   195 0.81 -
TRINITY_DN6443_c0_g1_i8:559-1143 -            195 116198at7898         -            155   1.6e-73  245.3   5.5   1   2   5.7e-77   1.6e-73  245.3   5.5     1   147     1   169     1   180 0.87 -
TRINITY_DN6443_c0_g1_i8:559-1143 -            195 116198at7898         -            155   1.6e-73  245.3   5.5   2   2      0.53   1.5e+03   -1.5   0.1   142   155   182   195   169   195 0.81 -
TRINITY_DN6443_c0_g1_i9:137-721  -            195 116198at7898         -            155   1.6e-73  245.3   5.5   1   2   5.7e-77   1.6e-73  245.3   5.5     1   147     1   169     1   180 0.87 -
TRINITY_DN6443_c0_g1_i9:137-721  -            195 116198at7898         -            155   1.6e-73  245.3   5.5   2   2      0.53   1.5e+03   -1.5   0.1   142   155   182   195   169   195 0.81 -
TRINITY_DN6443_c0_g1_i7:559-1143 -            195 116198at7898         -            155   9.6e-72  239.5  10.8   1   2   1.2e-74   3.2e-71  237.8   7.0     1   147     1   169     1   180 0.88 -
TRINITY_DN6443_c0_g1_i7:559-1143 -            195 116198at7898         -            155   9.6e-72  239.5  10.8   2   2      0.53   1.5e+03   -1.5   0.1   142   155   182   195   169   195 0.81 -
TRINITY_DN6443_c0_g1_i2:531-1115 -            195 116198at7898         -            155   2.1e-70  235.2   7.6   1   1   5.2e-73   1.4e-69  232.4   7.6     1   151     1   173     1   179 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/116198at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/116198at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/116198at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:52:55 2022
# [ok]
