#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3888_c0_g1_i8:105-854  -            250 103098at7898         -            242  3.1e-132  438.9   0.0   1   1  2.3e-135  3.5e-132  438.8   0.0     1   230     3   249     3   250 0.91 -
TRINITY_DN3888_c0_g3_i1:362-1054 -            231 103098at7898         -            242  4.2e-105  350.1   5.9   1   1  2.2e-107  3.4e-104  347.1   5.9    51   242     3   225     1   225 0.90 -
TRINITY_DN18791_c0_g1_i2:154-549 -            132 103098at7898         -            242   5.3e-07   28.9   0.1   1   1   3.4e-10   5.3e-07   28.9   0.1    52   116    63   129    16   132 0.86 -
TRINITY_DN553_c0_g1_i10:232-1701 -            490 103098at7898         -            242     1e-05   24.7   0.0   1   1   1.3e-08   1.9e-05   23.8   0.0    41    97   272   328   266   353 0.87 -
TRINITY_DN553_c0_g1_i1:396-1865  -            490 103098at7898         -            242     1e-05   24.7   0.0   1   1   1.3e-08   1.9e-05   23.8   0.0    41    97   272   328   266   353 0.87 -
TRINITY_DN553_c0_g1_i3:232-1701  -            490 103098at7898         -            242     1e-05   24.7   0.0   1   1   1.3e-08   1.9e-05   23.8   0.0    41    97   272   328   266   353 0.87 -
TRINITY_DN688_c1_g2_i1:198-1079  -            294 103098at7898         -            242   0.00024   20.2   0.0   1   1   2.4e-07   0.00037   19.6   0.0    52    91    60    99    39   104 0.84 -
TRINITY_DN688_c1_g2_i2:198-1079  -            294 103098at7898         -            242   0.00024   20.2   0.0   1   1   2.4e-07   0.00037   19.6   0.0    52    91    60    99    39   104 0.84 -
TRINITY_DN688_c1_g2_i3:198-1079  -            294 103098at7898         -            242   0.00024   20.2   0.0   1   1   2.4e-07   0.00037   19.6   0.0    52    91    60    99    39   104 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/103098at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/103098at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/103098at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:52:54 2022
# [ok]
