#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN15529_c0_g1_i1:96-1262 -            389 97558at7898          -            329  3.6e-161  535.4  23.5   1   2   8.9e-73   6.8e-70  235.3   2.7     1   145     1   157     1   164 0.96 -
TRINITY_DN15529_c0_g1_i1:96-1262 -            389 97558at7898          -            329  3.6e-161  535.4  23.5   2   2     1e-92     8e-90  300.8  13.0   144   319   180   385   174   389 0.87 -
TRINITY_DN36290_c1_g2_i1:1-768   -            256 97558at7898          -            329     4e-08   32.3   1.6   1   2   5.4e-07   0.00041   19.1   0.0    57   118    12    72     7    79 0.86 -
TRINITY_DN36290_c1_g2_i1:1-768   -            256 97558at7898          -            329     4e-08   32.3   1.6   2   2     8e-05     0.062   12.0   1.1    63   176    86   204    70   216 0.82 -
TRINITY_DN36290_c1_g2_i3:1-768   -            256 97558at7898          -            329   4.2e-08   32.3   1.7   1   2   5.4e-07   0.00041   19.1   0.0    57   118    12    72     7    79 0.86 -
TRINITY_DN36290_c1_g2_i3:1-768   -            256 97558at7898          -            329   4.2e-08   32.3   1.7   2   2   8.5e-05     0.065   11.9   1.1    63   176    86   204    70   214 0.82 -
TRINITY_DN6527_c0_g3_i1:25-600   -            192 97558at7898          -            329   0.00065   18.5   0.1   1   2   0.00013     0.097   11.3   0.0    56   120    77   140    70   145 0.83 -
TRINITY_DN6527_c0_g3_i1:25-600   -            192 97558at7898          -            329   0.00065   18.5   0.1   2   2    0.0092       7.1    5.2   0.0    56   102   145   191   140   192 0.93 -
TRINITY_DN6053_c0_g1_i12:2-1684  -            561 97558at7898          -            329    0.0013   17.5   3.2   1   4      0.56   4.3e+02   -0.7   0.0   171   197   268   294   251   311 0.75 -
TRINITY_DN6053_c0_g1_i12:2-1684  -            561 97558at7898          -            329    0.0013   17.5   3.2   2   4      0.06        46    2.5   0.1    40   109   319   388   305   427 0.78 -
TRINITY_DN6053_c0_g1_i12:2-1684  -            561 97558at7898          -            329    0.0013   17.5   3.2   3   4       0.4   3.1e+02   -0.2   0.0    90   115   444   468   433   480 0.72 -
TRINITY_DN6053_c0_g1_i12:2-1684  -            561 97558at7898          -            329    0.0013   17.5   3.2   4   4   9.8e-05     0.075   11.7   0.1    61   110   484   533   476   550 0.85 -
TRINITY_DN6053_c0_g1_i3:2-1684   -            561 97558at7898          -            329    0.0013   17.5   3.2   1   4      0.56   4.3e+02   -0.7   0.0   171   197   268   294   251   311 0.75 -
TRINITY_DN6053_c0_g1_i3:2-1684   -            561 97558at7898          -            329    0.0013   17.5   3.2   2   4      0.06        46    2.5   0.1    40   109   319   388   305   427 0.78 -
TRINITY_DN6053_c0_g1_i3:2-1684   -            561 97558at7898          -            329    0.0013   17.5   3.2   3   4       0.4   3.1e+02   -0.2   0.0    90   115   444   468   433   480 0.72 -
TRINITY_DN6053_c0_g1_i3:2-1684   -            561 97558at7898          -            329    0.0013   17.5   3.2   4   4   9.8e-05     0.075   11.7   0.1    61   110   484   533   476   550 0.85 -
TRINITY_DN6053_c0_g1_i8:2-1684   -            561 97558at7898          -            329    0.0013   17.5   3.2   1   4      0.56   4.3e+02   -0.7   0.0   171   197   268   294   251   311 0.75 -
TRINITY_DN6053_c0_g1_i8:2-1684   -            561 97558at7898          -            329    0.0013   17.5   3.2   2   4      0.06        46    2.5   0.1    40   109   319   388   305   427 0.78 -
