#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN14432_c0_g1_i23:645-3509 -            955 16429at7898          -            686         0 1301.8  30.5   1   3   1.8e-13   3.9e-11   41.3   0.1     1    47     1    64     1    70 0.71 -
TRINITY_DN14432_c0_g1_i23:645-3509 -            955 16429at7898          -            686         0 1301.8  30.5   2   3   8.7e-20   1.9e-17   62.2   0.0    54   105   197   249   195   261 0.85 -
TRINITY_DN14432_c0_g1_i23:645-3509 -            955 16429at7898          -            686         0 1301.8  30.5   3   3         0         0 1188.5  25.4   110   684   320   955   313   955 0.93 -
TRINITY_DN14432_c0_g1_i15:645-2687 -            681 16429at7898          -            686  1.8e-203  677.0  24.8   1   3   1.2e-13   2.5e-11   41.9   0.1     1    47     1    64     1    70 0.71 -
TRINITY_DN14432_c0_g1_i15:645-2687 -            681 16429at7898          -            686  1.8e-203  677.0  24.8   2   3   5.7e-20   1.3e-17   62.8   0.0    54   105   197   249   195   261 0.85 -
TRINITY_DN14432_c0_g1_i15:645-2687 -            681 16429at7898          -            686  1.8e-203  677.0  24.8   3   3  1.8e-171    4e-169  563.5  19.7   110   417   320   681   313   681 0.89 -
TRINITY_DN14432_c0_g1_i22:645-2558 -            638 16429at7898          -            686  2.3e-173  577.5  24.0   1   3     1e-13   2.3e-11   42.1   0.1     1    47     1    64     1    71 0.71 -
TRINITY_DN14432_c0_g1_i22:645-2558 -            638 16429at7898          -            686  2.3e-173  577.5  24.0   2   3   5.3e-20   1.2e-17   62.9   0.0    54   105   197   249   195   261 0.85 -
TRINITY_DN14432_c0_g1_i22:645-2558 -            638 16429at7898          -            686  2.3e-173  577.5  24.0   3   3  3.3e-141  7.3e-139  463.5  18.9   111   374   321   638   315   638 0.88 -
TRINITY_DN6344_c0_g1_i3:74-1387    -            438 16429at7898          -            686  6.3e-142  473.6  10.0   1   1  3.2e-144    7e-142  473.4  10.0   244   676     1   438     1   438 0.94 -
TRINITY_DN6344_c0_g1_i1:526-1806   -            427 16429at7898          -            686  3.5e-139  464.5   8.3   1   1  1.8e-141  3.9e-139  464.3   8.3   244   679     1   426     1   427 0.97 -
TRINITY_DN6344_c0_g1_i4:541-1821   -            427 16429at7898          -            686  3.5e-139  464.5   8.3   1   1  1.8e-141  3.9e-139  464.3   8.3   244   679     1   426     1   427 0.97 -
TRINITY_DN6673_c1_g1_i2:2-1321     -            440 16429at7898          -            686  6.9e-127  423.9   3.5   1   1  3.5e-129  7.7e-127  423.7   3.5   245   676     1   440     1   440 0.93 -
TRINITY_DN6673_c1_g1_i4:2-1321     -            440 16429at7898          -            686  6.6e-124  414.0   5.4   1   1  3.4e-126  7.4e-124  413.9   5.4   245   676     1   440     1   440 0.92 -
TRINITY_DN6344_c0_g1_i2:74-1540    -            489 16429at7898          -            686  7.7e-122  407.2  12.2   1   1  3.9e-124  8.6e-122  407.0  12.2   197   676     1   489     1   489 0.91 -
TRINITY_DN165_c0_g1_i11:340-2334   -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
TRINITY_DN165_c0_g1_i12:340-2334   -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
TRINITY_DN165_c0_g1_i14:340-2334   -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
TRINITY_DN165_c0_g1_i16:340-2334   -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
TRINITY_DN165_c0_g1_i2:340-2334    -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
TRINITY_DN165_c0_g1_i3:340-2334    -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
TRINITY_DN165_c0_g1_i7:340-2334    -            665 16429at7898          -            686   7.3e-88  294.9   1.0   1   1   4.6e-90     1e-87  294.4   1.0   240   677   217   660   183   664 0.91 -
