#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN10767_c0_g1_i3:1-630     -            210 80818at7898          -            301   2.8e-78  262.9   1.8   1   1   2.8e-80   3.3e-78  262.7   1.8   116   265     1   154     1   176 0.91 -
TRINITY_DN10767_c0_g1_i1:1-612     -            204 80818at7898          -            301     1e-76  257.7   1.2   1   1     1e-78   1.2e-76  257.6   1.2   116   260     1   145     1   179 0.90 -
TRINITY_DN34597_c0_g1_i1:368-847   -            160 80818at7898          -            301   1.6e-28   99.5   9.7   1   1   1.8e-30   2.1e-28   99.1   9.7    40   153    16   132     9   135 0.94 -
TRINITY_DN34597_c0_g1_i2:368-847   -            160 80818at7898          -            301   2.3e-27   95.7   9.6   1   1   2.6e-29     3e-27   95.3   9.6    40   153    16   132     9   135 0.94 -
TRINITY_DN44383_c0_g1_i1:44-418    -            125 80818at7898          -            301     9e-22   77.4  10.5   1   1   8.5e-24     1e-21   77.2  10.5    34   139    16   124     5   125 0.90 -
TRINITY_DN63345_c0_g1_i1:0-272     -             91 80818at7898          -            301   6.3e-20   71.3  13.8   1   1   5.8e-22   6.8e-20   71.2  13.8    65   154     1    90     1    91 0.99 -
TRINITY_DN15178_c0_g1_i1:79-879    -            267 80818at7898          -            301   1.5e-19   70.0  20.2   1   2   4.6e-10   5.4e-08   32.1   6.1    33   135    84   182    65   185 0.83 -
TRINITY_DN15178_c0_g1_i1:79-879    -            267 80818at7898          -            301   1.5e-19   70.0  20.2   2   2   7.8e-16   9.2e-14   51.1   6.1    57   155   166   262   157   266 0.92 -
TRINITY_DN1170_c0_g1_i1:475-942    -            156 80818at7898          -            301     1e-17   64.0   8.9   1   1     1e-19   1.2e-17   63.8   8.9    40   153    29   145     4   153 0.91 -
TRINITY_DN1170_c0_g1_i2:475-942    -            156 80818at7898          -            301     1e-17   64.0   8.9   1   1     1e-19   1.2e-17   63.8   8.9    40   153    29   145     4   153 0.91 -
TRINITY_DN9277_c0_g1_i1:390-980    -            197 80818at7898          -            301   4.1e-17   62.1  25.3   1   3   6.6e-08   7.7e-06   25.0   7.1    98   166     4    68     1    70 0.85 -
TRINITY_DN9277_c0_g1_i1:390-980    -            197 80818at7898          -            301   4.1e-17   62.1  25.3   2   3     5e-08   5.9e-06   25.4   0.8    82   137    48   105    43   114 0.84 -
TRINITY_DN9277_c0_g1_i1:390-980    -            197 80818at7898          -            301   4.1e-17   62.1  25.3   3   3   3.7e-11   4.4e-09   35.7   2.7    41   139    72   174    72   197 0.80 -
TRINITY_DN9277_c0_g1_i2:697-1287   -            197 80818at7898          -            301   4.2e-17   62.0  25.6   1   3   6.7e-08   7.8e-06   25.0   7.1    98   166     4    68     1    70 0.85 -
TRINITY_DN9277_c0_g1_i2:697-1287   -            197 80818at7898          -            301   4.2e-17   62.0  25.6   2   3   4.2e-08   4.9e-06   25.7   1.0    80   137    46   105    40   111 0.83 -
TRINITY_DN9277_c0_g1_i2:697-1287   -            197 80818at7898          -            301   4.2e-17   62.0  25.6   3   3   3.9e-11   4.6e-09   35.6   2.7    41   139    72   174    72   195 0.81 -
TRINITY_DN10187_c0_g4_i1:5-640     -            212 80818at7898          -            301   7.6e-16   57.9  17.1   1   3   2.7e-09   3.2e-07   29.6   7.6    87   153    19    80     6    86 0.87 -
TRINITY_DN10187_c0_g4_i1:5-640     -            212 80818at7898          -            301   7.6e-16   57.9  17.1   2   3   3.7e-05    0.0043   16.0   0.6    82   137    71   128    70   138 0.81 -
TRINITY_DN10187_c0_g4_i1:5-640     -            212 80818at7898          -            301   7.6e-16   57.9  17.1   3   3   2.8e-10   3.2e-08   32.9   1.9    40   141    94   199    89   204 0.82 -
TRINITY_DN4345_c1_g1_i2:980-2152   -            391 80818at7898          -            301   2.2e-15   56.4  20.0   1   2   7.6e-07   8.9e-05   21.6   4.6    24   136   196   306   183   314 0.80 -
TRINITY_DN4345_c1_g1_i2:980-2152   -            391 80818at7898          -            301   2.2e-15   56.4  20.0   2   2   4.8e-15   5.6e-13   48.5   7.5    40   158   273   388   271   390 0.91 -
TRINITY_DN4429_c1_g1_i1:77-610     -            178 80818at7898          -            301   6.2e-14   51.6  15.6   1   2   1.7e-06   0.00019   20.4   6.1   101   153     2    53     1    61 0.94 -
TRINITY_DN4429_c1_g1_i1:77-610     -            178 80818at7898          -            301   6.2e-14   51.6  15.6   2   2   1.8e-11   2.2e-09   36.7   2.0    38   140    65   171    58   175 0.83 -
TRINITY_DN4345_c1_g1_i5:126-644    -            173 80818at7898          -            301   7.5e-14   51.4  19.4   1   2   9.1e-07   0.00011   21.3   5.7    38   135    17   110     2   114 0.84 -
TRINITY_DN4345_c1_g1_i5:126-644    -            173 80818at7898          -            301   7.5e-14   51.4  19.4   2   2     3e-13   3.5e-11   42.6   5.7    40   135    78   171    75   173 0.91 -
TRINITY_DN2396_c1_g2_i1:222-554    -            111 80818at7898          -            301   1.7e-12   46.9  11.4   1   1   1.5e-14   1.8e-12   46.8  11.4    41   149     3   107     1   111 0.92 -
TRINITY_DN2396_c1_g2_i2:222-554    -            111 80818at7898          -            301     3e-12   46.1  11.5   1   1   2.7e-14   3.2e-12   46.0  11.5    41   149     3   107     1   111 0.90 -
TRINITY_DN4578_c0_g1_i11:2455-3159 -            235 80818at7898          -            301   3.5e-12   45.9  17.6   1   2   2.5e-05    0.0029   16.6   1.1   100   138    44    82    19    88 0.87 -
TRINITY_DN4578_c0_g1_i11:2455-3159 -            235 80818at7898          -            301   3.5e-12   45.9  17.6   2   2   8.1e-11   9.5e-09   34.6   9.4    38   140   103   209    88   230 0.82 -
TRINITY_DN4578_c0_g1_i12:2470-3174 -            235 80818at7898          -            301   3.5e-12   45.9  17.6   1   2   2.5e-05    0.0029   16.6   1.1   100   138    44    82    19    88 0.87 -
TRINITY_DN4578_c0_g1_i12:2470-3174 -            235 80818at7898          -            301   3.5e-12   45.9  17.6   2   2   8.1e-11   9.5e-09   34.6   9.4    38   140   103   209    88   230 0.82 -
TRINITY_DN4578_c0_g1_i13:2453-3157 -            235 80818at7898          -            301   3.5e-12   45.9  17.6   1   2   2.5e-05    0.0029   16.6   1.1   100   138    44    82    19    88 0.87 -
TRINITY_DN4578_c0_g1_i13:2453-3157 -            235 80818at7898          -            301   3.5e-12   45.9  17.6   2   2   8.1e-11   9.5e-09   34.6   9.4    38   140   103   209    88   230 0.82 -
TRINITY_DN4578_c0_g1_i1:2463-3167  -            235 80818at7898          -            301   3.5e-12   45.9  17.6   1   2   2.5e-05    0.0029   16.6   1.1   100   138    44    82    19    88 0.87 -
TRINITY_DN4578_c0_g1_i1:2463-3167  -            235 80818at7898          -            301   3.5e-12   45.9  17.6   2   2   8.1e-11   9.5e-09   34.6   9.4    38   140   103   209    88   230 0.82 -
TRINITY_DN4578_c0_g1_i3:2456-3160  -            235 80818at7898          -            301   3.5e-12   45.9  17.6   1   2   2.5e-05    0.0029   16.6   1.1   100   138    44    82    19    88 0.87 -
TRINITY_DN4578_c0_g1_i3:2456-3160  -            235 80818at7898          -            301   3.5e-12   45.9  17.6   2   2   8.1e-11   9.5e-09   34.6   9.4    38   140   103   209    88   230 0.82 -
TRINITY_DN4578_c0_g1_i9:2445-3149  -            235 80818at7898          -            301   3.5e-12   45.9  17.6   1   2   2.5e-05    0.0029   16.6   1.1   100   138    44    82    19    88 0.87 -
TRINITY_DN4578_c0_g1_i9:2445-3149  -            235 80818at7898          -            301   3.5e-12   45.9  17.6   2   2   8.1e-11   9.5e-09   34.6   9.4    38   140   103   209    88   230 0.82 -
TRINITY_DN33108_c0_g1_i1:240-1967  -            576 80818at7898          -            301   1.2e-11   44.1  21.3   1   3       4.9   5.7e+02   -0.8   0.2   224   268   146   190   129   215 0.71 -
