#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN5769_c0_g1_i2:257-1765 -            503 52956at7898          -            423  4.8e-150  499.7   0.1   1   1  1.1e-152  5.9e-150  499.4   0.1     1   419    67   491    67   498 0.94 -
TRINITY_DN5769_c0_g1_i6:257-1765 -            503 52956at7898          -            423  4.8e-150  499.7   0.1   1   1  1.1e-152  5.9e-150  499.4   0.1     1   419    67   491    67   498 0.94 -
TRINITY_DN5769_c0_g1_i3:212-1720 -            503 52956at7898          -            423  4.8e-150  499.7   0.1   1   1  1.1e-152  5.9e-150  499.4   0.1     1   419    67   491    67   498 0.94 -
TRINITY_DN5769_c0_g1_i4:212-1720 -            503 52956at7898          -            423  4.8e-150  499.7   0.1   1   1  1.1e-152  5.9e-150  499.4   0.1     1   419    67   491    67   498 0.94 -
TRINITY_DN5769_c0_g1_i5:1-741    -            247 52956at7898          -            423   4.7e-97  325.1   0.0   1   1     1e-99   5.6e-97  324.8   0.0   114   356     1   243     1   246 0.97 -
TRINITY_DN6017_c0_g1_i1:267-1397 -            377 52956at7898          -            423   2.1e-19   69.2   0.2   1   1     7e-22   3.7e-19   68.4   0.2    24   250    85   297    81   305 0.85 -
TRINITY_DN6017_c0_g1_i2:277-1407 -            377 52956at7898          -            423   2.1e-19   69.2   0.2   1   1     7e-22   3.7e-19   68.4   0.2    24   250    85   297    81   305 0.85 -
TRINITY_DN6017_c0_g1_i4:174-1304 -            377 52956at7898          -            423   2.1e-19   69.2   0.2   1   1     7e-22   3.7e-19   68.4   0.2    24   250    85   297    81   305 0.85 -
TRINITY_DN6017_c0_g1_i5:277-1407 -            377 52956at7898          -            423   2.1e-19   69.2   0.2   1   1     7e-22   3.7e-19   68.4   0.2    24   250    85   297    81   305 0.85 -
TRINITY_DN4715_c0_g1_i1:243-1232 -            330 52956at7898          -            423   1.1e-16   60.3   0.3   1   2   7.4e-19   3.9e-16   58.5   0.1    24   247    24   238    11   247 0.86 -
TRINITY_DN4715_c0_g1_i1:243-1232 -            330 52956at7898          -            423   1.1e-16   60.3   0.3   2   2      0.72   3.9e+02   -0.8   0.0   329   349   305   328   301   330 0.86 -
TRINITY_DN256_c0_g2_i2:631-1776  -            382 52956at7898          -            423   1.4e-16   60.0   0.6   1   2   5.1e-19   2.7e-16   59.0   0.3    24   248    82   294    66   354 0.81 -
TRINITY_DN256_c0_g2_i2:631-1776  -            382 52956at7898          -            423   1.4e-16   60.0   0.6   2   2       1.1   6.1e+02   -1.4   0.0   328   349   356   380   319   382 0.76 -
TRINITY_DN256_c0_g2_i10:631-1788 -            386 52956at7898          -            423   1.6e-16   59.7   0.5   1   2     7e-19   3.7e-16   58.6   0.3    24   248    82   294    65   311 0.80 -
TRINITY_DN256_c0_g2_i10:631-1788 -            386 52956at7898          -            423   1.6e-16   59.7   0.5   2   2       2.8   1.5e+03   -2.7   0.0   329   349   361   384   354   385 0.79 -
TRINITY_DN256_c0_g2_i15:631-1788 -            386 52956at7898          -            423   1.9e-16   59.5   0.8   1   2   8.3e-19   4.4e-16   58.3   0.5    24   248    82   294    65   311 0.82 -
TRINITY_DN256_c0_g2_i15:631-1788 -            386 52956at7898          -            423   1.9e-16   59.5   0.8   2   2       2.8   1.5e+03   -2.7   0.0   329   349   361   384   354   385 0.79 -
TRINITY_DN4715_c0_g1_i6:2-925    -            308 52956at7898          -            423   2.4e-16   59.2   0.1   1   1   6.5e-19   3.5e-16   58.7   0.1    24   247    87   301    72   303 0.85 -
TRINITY_DN4715_c0_g1_i4:226-1368 -            381 52956at7898          -            423   2.4e-16   59.2   0.4   1   2   1.1e-18   5.8e-16   57.9   0.0    24   247    75   289    60   297 0.86 -
TRINITY_DN4715_c0_g1_i4:226-1368 -            381 52956at7898          -            423   2.4e-16   59.2   0.4   2   2       1.5   8.1e+02   -1.9   0.0   329   349   356   379   354   380 0.84 -
TRINITY_DN4715_c0_g1_i3:226-1407 -            394 52956at7898          -            423   2.6e-16   59.1   0.4   1   2   1.2e-18   6.3e-16   57.8   0.0    24   247    88   302    73   310 0.86 -
TRINITY_DN4715_c0_g1_i3:226-1407 -            394 52956at7898          -            423   2.6e-16   59.1   0.4   2   2       1.6   8.4e+02   -1.9   0.0   329   349   369   392   367   393 0.84 -
TRINITY_DN4715_c0_g1_i7:226-1407 -            394 52956at7898          -            423   2.6e-16   59.1   0.4   1   2   1.2e-18   6.3e-16   57.8   0.0    24   247    88   302    73   310 0.86 -
TRINITY_DN4715_c0_g1_i7:226-1407 -            394 52956at7898          -            423   2.6e-16   59.1   0.4   2   2       1.6   8.4e+02   -1.9   0.0   329   349   369   392   367   393 0.84 -
TRINITY_DN291_c0_g1_i3:590-1744  -            385 52956at7898          -            423   4.2e-16   58.4   0.0   1   2   5.8e-18   3.1e-15   55.5   0.0    23   248    78   294    58   301 0.85 -
TRINITY_DN291_c0_g1_i3:590-1744  -            385 52956at7898          -            423   4.2e-16   58.4   0.0   2   2      0.27   1.5e+02    0.6   0.0   329   350   360   384   355   385 0.86 -
TRINITY_DN291_c0_g1_i4:574-1728  -            385 52956at7898          -            423   4.2e-16   58.4   0.0   1   2   5.8e-18   3.1e-15   55.5   0.0    23   248    78   294    58   301 0.85 -
TRINITY_DN291_c0_g1_i4:574-1728  -            385 52956at7898          -            423   4.2e-16   58.4   0.0   2   2      0.27   1.5e+02    0.6   0.0   329   350   360   384   355   385 0.86 -
TRINITY_DN291_c0_g1_i5:588-1742  -            385 52956at7898          -            423   4.2e-16   58.4   0.0   1   2   5.8e-18   3.1e-15   55.5   0.0    23   248    78   294    58   301 0.85 -
TRINITY_DN291_c0_g1_i5:588-1742  -            385 52956at7898          -            423   4.2e-16   58.4   0.0   2   2      0.27   1.5e+02    0.6   0.0   329   350   360   384   355   385 0.86 -
TRINITY_DN2366_c2_g1_i2:78-1181  -            368 52956at7898          -            423   1.1e-13   50.4   0.4   1   2   2.4e-15   1.3e-12   46.9   0.3    24   235    72   271    58   287 0.80 -
TRINITY_DN2366_c2_g1_i2:78-1181  -            368 52956at7898          -            423   1.1e-13   50.4   0.4   2   2      0.25   1.3e+02    0.7   0.0   329   345   338   354   330   363 0.85 -
TRINITY_DN267_c0_g1_i14:383-1507 -            375 52956at7898          -            423   3.7e-13   48.7   2.3   1   2   9.3e-16   4.9e-13   48.3   1.3    24   229    82   273    68   301 0.81 -
TRINITY_DN267_c0_g1_i14:383-1507 -            375 52956at7898          -            423   3.7e-13   48.7   2.3   2   2       2.6   1.4e+03   -2.6   0.0   329   345   350   366   331   371 0.85 -
TRINITY_DN267_c0_g1_i6:184-1305  -            374 52956at7898          -            423   4.2e-13   48.5   1.2   1   2   7.9e-16   4.2e-13   48.5   1.2    24   229    82   273    66   296 0.81 -
