#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1935_c2_g1_i4:493-2127 -            545 52678at7898          -            458  5.5e-252  835.9  25.2   1   2     3e-99   8.3e-96  321.1   7.8     1   191    10   226    10   237 0.88 -
TRINITY_DN1935_c2_g1_i4:493-2127 -            545 52678at7898          -            458  5.5e-252  835.9  25.2   2   2  8.4e-160  2.3e-156  520.7   9.4   179   458   251   543   241   543 0.96 -
TRINITY_DN1935_c2_g1_i5:493-2145 -            551 52678at7898          -            458  1.6e-251  834.4  26.0   1   2   8.8e-99   2.4e-95  319.6   8.6     1   188    10   223    10   231 0.89 -
TRINITY_DN1935_c2_g1_i5:493-2145 -            551 52678at7898          -            458  1.6e-251  834.4  26.0   2   2  8.6e-160  2.4e-156  520.7   9.4   179   458   257   549   247   549 0.96 -
TRINITY_DN1935_c2_g1_i7:493-2145 -            551 52678at7898          -            458  1.6e-251  834.4  26.0   1   2   8.8e-99   2.4e-95  319.6   8.6     1   188    10   223    10   231 0.89 -
TRINITY_DN1935_c2_g1_i7:493-2145 -            551 52678at7898          -            458  1.6e-251  834.4  26.0   2   2  8.6e-160  2.4e-156  520.7   9.4   179   458   257   549   247   549 0.96 -
TRINITY_DN1935_c2_g1_i1:127-1215 -            363 52678at7898          -            458  3.2e-165  549.9  15.8   1   2   2.2e-11   6.1e-08   31.5   0.4   155   188     2    35     1    43 0.88 -
TRINITY_DN1935_c2_g1_i1:127-1215 -            363 52678at7898          -            458  3.2e-165  549.9  15.8   2   2  2.4e-160  6.7e-157  522.5   9.4   179   458    69   361    59   361 0.96 -
TRINITY_DN1935_c2_g1_i6:115-996  -            294 52678at7898          -            458  1.5e-156  521.3  10.4   1   1  6.5e-160  1.8e-156  521.1  10.4   180   458     1   292     1   292 0.97 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/52678at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/52678at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/52678at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:54:05 2022
# [ok]
