#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN4702_c0_g1_i1:503-931  -            143 128143at7898         -            124   6.9e-73  242.1   1.0   1   1     4e-76   7.9e-73  241.9   1.0     1   124     7   143     7   143 0.95 -
TRINITY_DN4702_c0_g1_i3:101-529  -            143 128143at7898         -            124   6.9e-73  242.1   1.0   1   1     4e-76   7.9e-73  241.9   1.0     1   124     7   143     7   143 0.95 -
TRINITY_DN4702_c0_g1_i4:101-529  -            143 128143at7898         -            124   6.9e-73  242.1   1.0   1   1     4e-76   7.9e-73  241.9   1.0     1   124     7   143     7   143 0.95 -
TRINITY_DN4702_c0_g1_i1:101-493  -            131 128143at7898         -            124   1.4e-68  228.2   1.3   1   1   7.8e-72   1.5e-68  228.0   1.3     9   124     3   131     1   131 0.94 -
TRINITY_DN4702_c0_g1_i3:539-931  -            131 128143at7898         -            124   1.4e-68  228.2   1.3   1   1   7.8e-72   1.5e-68  228.0   1.3     9   124     3   131     1   131 0.94 -
TRINITY_DN4702_c0_g1_i4:539-931  -            131 128143at7898         -            124   1.4e-68  228.2   1.3   1   1   7.8e-72   1.5e-68  228.0   1.3     9   124     3   131     1   131 0.94 -
TRINITY_DN8719_c0_g1_i1:971-1591 -            207 128143at7898         -            124     0.074   12.6   0.0   1   2       0.2   3.9e+02    0.6   0.0    69    92    41    67    26    94 0.64 -
TRINITY_DN8719_c0_g1_i1:971-1591 -            207 128143at7898         -            124     0.074   12.6   0.0   2   2   0.00029      0.58    9.7   0.0    39    81   111   153   103   181 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/128143at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/128143at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/128143at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:52:54 2022
# [ok]
