#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1076_c0_g1_i1:20-439   -            140 125163at7898         -            120     1e-72  241.4   1.7   1   1   9.3e-76   1.4e-72  240.9   1.7     1   120     4   138     4   138 0.94 -
TRINITY_DN1076_c0_g1_i7:283-660  -            126 125163at7898         -            120   1.1e-64  215.5   1.4   1   1   9.9e-68   1.5e-64  215.0   1.4    12   120     1   124     1   124 0.93 -
TRINITY_DN1076_c0_g1_i5:0-338    -            113 125163at7898         -            120   5.5e-60  200.3   1.1   1   1     5e-63   7.8e-60  199.9   1.1    22   120     1   111     1   111 0.93 -
TRINITY_DN1076_c0_g1_i2:20-337   -            106 125163at7898         -            120   2.1e-52  175.9   1.1   1   1   1.9e-55     3e-52  175.4   1.1     1    89     4   103     4   106 0.95 -
TRINITY_DN1076_c0_g1_i8:283-558  -             92 125163at7898         -            120     1e-43  147.8   1.6   1   1   9.6e-47   1.5e-43  147.3   1.6    12    89     1    89     1    92 0.94 -
TRINITY_DN13827_c4_g1_i1:57-476  -            140 125163at7898         -            120   4.4e-05   23.2   0.2   1   1   4.1e-08   6.4e-05   22.6   0.2    27   115    40   126    33   130 0.88 -
TRINITY_DN7583_c0_g1_i3:265-927  -            221 125163at7898         -            120     0.071   12.8   0.0   1   2       1.1   1.7e+03   -1.3   0.0    15    40    23    49    10    57 0.78 -
TRINITY_DN7583_c0_g1_i3:265-927  -            221 125163at7898         -            120     0.071   12.8   0.0   2   2   0.00017      0.26   11.0   0.0    30   106   117   190    84   201 0.73 -
TRINITY_DN7583_c0_g1_i10:210-872 -            221 125163at7898         -            120      0.12   12.1   0.0   1   2         1   1.6e+03   -1.2   0.0    15    40    23    49    10    62 0.79 -
TRINITY_DN7583_c0_g1_i10:210-872 -            221 125163at7898         -            120      0.12   12.1   0.0   2   2   0.00027      0.42   10.3   0.0    50   106   138   190    88   201 0.79 -
TRINITY_DN7583_c0_g1_i5:268-930  -            221 125163at7898         -            120      0.12   12.1   0.0   1   2         1   1.6e+03   -1.2   0.0    15    40    23    49    10    62 0.79 -
TRINITY_DN7583_c0_g1_i5:268-930  -            221 125163at7898         -            120      0.12   12.1   0.0   2   2   0.00027      0.42   10.3   0.0    50   106   138   190    88   201 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/125163at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/125163at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/125163at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:52:55 2022
# [ok]
