#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN12940_c0_g1_i1:2-1573    -            524 22459at7898          -            798  1.6e-267  889.4   6.4   1   1  1.8e-268  5.1e-266  884.4   6.4   186   665     1   524     1   524 0.94 -
TRINITY_DN4275_c0_g1_i10:73-2472   -            800 22459at7898          -            798    7e-147  490.4  27.7   1   3     1e-66   2.8e-64  217.1  16.5    46   382    96   445    84   450 0.85 -
TRINITY_DN4275_c0_g1_i10:73-2472   -            800 22459at7898          -            798    7e-147  490.4  27.7   2   3    0.0012      0.33    8.6   4.9   335   390   432   488   418   496 0.73 -
TRINITY_DN4275_c0_g1_i10:73-2472   -            800 22459at7898          -            798    7e-147  490.4  27.7   3   3   8.9e-83   2.5e-80  270.2   0.0   394   654   517   799   513   800 0.87 -
TRINITY_DN4275_c0_g1_i6:73-2472    -            800 22459at7898          -            798    7e-147  490.4  27.7   1   3     1e-66   2.8e-64  217.1  16.5    46   382    96   445    84   450 0.85 -
TRINITY_DN4275_c0_g1_i6:73-2472    -            800 22459at7898          -            798    7e-147  490.4  27.7   2   3    0.0012      0.33    8.6   4.9   335   390   432   488   418   496 0.73 -
TRINITY_DN4275_c0_g1_i6:73-2472    -            800 22459at7898          -            798    7e-147  490.4  27.7   3   3   8.9e-83   2.5e-80  270.2   0.0   394   654   517   799   513   800 0.87 -
TRINITY_DN4275_c0_g1_i17:380-3019  -            800 22459at7898          -            798  1.9e-146  488.9  26.0   1   3   2.7e-66   7.7e-64  215.7  14.7    46   382    96   445    84   450 0.85 -
TRINITY_DN4275_c0_g1_i17:380-3019  -            800 22459at7898          -            798  1.9e-146  488.9  26.0   2   3    0.0012      0.33    8.6   4.9   335   390   432   488   418   496 0.73 -
TRINITY_DN4275_c0_g1_i17:380-3019  -            800 22459at7898          -            798  1.9e-146  488.9  26.0   3   3   8.9e-83   2.5e-80  270.2   0.0   394   654   517   799   513   800 0.87 -
TRINITY_DN4275_c0_g1_i1:655-3294   -            800 22459at7898          -            798  1.9e-146  488.9  26.0   1   3   2.7e-66   7.7e-64  215.7  14.7    46   382    96   445    84   450 0.85 -
TRINITY_DN4275_c0_g1_i1:655-3294   -            800 22459at7898          -            798  1.9e-146  488.9  26.0   2   3    0.0012      0.33    8.6   4.9   335   390   432   488   418   496 0.73 -
TRINITY_DN4275_c0_g1_i1:655-3294   -            800 22459at7898          -            798  1.9e-146  488.9  26.0   3   3   8.9e-83   2.5e-80  270.2   0.0   394   654   517   799   513   800 0.87 -
TRINITY_DN4275_c0_g1_i3:73-2583    -            800 22459at7898          -            798    3e-146  488.3  27.8   1   3     1e-66   2.8e-64  217.1  16.5    46   382    96   445    84   450 0.85 -
TRINITY_DN4275_c0_g1_i3:73-2583    -            800 22459at7898          -            798    3e-146  488.3  27.8   2   3    0.0012      0.33    8.6   4.9   335   390   432   488   418   496 0.73 -
TRINITY_DN4275_c0_g1_i3:73-2583    -            800 22459at7898          -            798    3e-146  488.3  27.8   3   3   3.4e-82   9.6e-80  268.3   0.0   394   654   517   799   513   800 0.87 -
TRINITY_DN4275_c0_g2_i1:9-2597     -            863 22459at7898          -            798  2.1e-132  442.5  11.2   1   2   1.3e-60   3.8e-58  196.9   6.9    30   313   138   420   122   478 0.91 -
TRINITY_DN4275_c0_g2_i1:9-2597     -            863 22459at7898          -            798  2.1e-132  442.5  11.2   2   2   9.9e-76   2.8e-73  246.9   0.1   394   653   579   863   520   863 0.86 -
TRINITY_DN4275_c0_g2_i10:462-2843  -            712 22459at7898          -            798    4e-132  441.5   9.0   1   2   2.2e-60   6.3e-58  196.1   4.1    48   313     3   269     1   330 0.93 -
TRINITY_DN4275_c0_g2_i10:462-2843  -            712 22459at7898          -            798    4e-132  441.5   9.0   2   2   8.3e-76   2.3e-73  247.2   0.2   394   653   428   712   423   712 0.85 -
TRINITY_DN4275_c0_g2_i2:462-2750   -            681 22459at7898          -            798  1.5e-131  439.7  10.9   1   2   5.8e-60   1.6e-57  194.8   5.5    48   312     3   268     1   318 0.93 -
TRINITY_DN4275_c0_g2_i2:462-2750   -            681 22459at7898          -            798  1.5e-131  439.7  10.9   2   2   8.1e-76   2.3e-73  247.2   0.2   394   653   397   681   393   681 0.85 -
TRINITY_DN8911_c0_g1_i3:4-1479     -            492 22459at7898          -            798   1.1e-78  264.8  13.4   1   2   1.8e-77     5e-75  252.7   3.9    45   329    73   365    44   430 0.88 -
TRINITY_DN8911_c0_g1_i3:4-1479     -            492 22459at7898          -            798   1.1e-78  264.8  13.4   2   2   1.9e-06   0.00053   17.8   2.0   344   382   448   492   440   492 0.82 -
TRINITY_DN8911_c0_g1_i12:54-1361   -            436 22459at7898          -            798   2.7e-74  250.3  11.5   1   1   1.2e-76   3.4e-74  250.0  11.5    43   388    70   435    45   436 0.83 -
TRINITY_DN8911_c0_g1_i14:4-1476    -            491 22459at7898          -            798     6e-73  245.8  15.4   1   2   9.2e-72   2.6e-69  233.8   5.8    43   329    70   364    45   429 0.87 -
TRINITY_DN8911_c0_g1_i14:4-1476    -            491 22459at7898          -            798     6e-73  245.8  15.4   2   2   1.9e-06   0.00053   17.8   2.0   344   382   447   491   439   491 0.82 -
TRINITY_DN8911_c0_g1_i5:408-1151   -            248 22459at7898          -            798     4e-68  229.9   0.0   1   2   2.2e-45   6.3e-43  146.5   0.0   453   565     1   113     1   119 0.95 -
TRINITY_DN8911_c0_g1_i5:408-1151   -            248 22459at7898          -            798     4e-68  229.9   0.0   2   2   9.9e-26   2.8e-23   81.6   0.0   569   653   159   248   150   248 0.93 -
TRINITY_DN7298_c0_g1_i2:314-2065   -            584 22459at7898          -            798   4.6e-39  133.8   0.3   1   1   2.3e-41   6.5e-39  133.3   0.3   450   654   388   584   335   584 0.90 -
TRINITY_DN7298_c0_g1_i5:155-1906   -            584 22459at7898          -            798   4.6e-39  133.8   0.3   1   1   2.3e-41   6.5e-39  133.3   0.3   450   654   388   584   335   584 0.90 -
TRINITY_DN7298_c0_g1_i7:5-2479     -            825 22459at7898          -            798   7.8e-39  133.0   0.2   1   1   4.6e-41   1.3e-38  132.3   0.2   450   654   629   825   618   825 0.89 -
TRINITY_DN1835_c0_g1_i1:1037-2236  -            400 22459at7898          -            798   3.5e-35  120.9   0.2   1   2      0.93   2.6e+02   -1.0   0.9   351   392   142   183   123   204 0.59 -
TRINITY_DN1835_c0_g1_i1:1037-2236  -            400 22459at7898          -            798   3.5e-35  120.9   0.2   2   2   1.2e-37   3.5e-35  120.9   0.2   450   653   206   400   189   400 0.86 -
TRINITY_DN1835_c0_g1_i2:1162-2361  -            400 22459at7898          -            798   3.5e-35  120.9   0.2   1   2      0.93   2.6e+02   -1.0   0.9   351   392   142   183   123   204 0.59 -
TRINITY_DN1835_c0_g1_i2:1162-2361  -            400 22459at7898          -            798   3.5e-35  120.9   0.2   2   2   1.2e-37   3.5e-35  120.9   0.2   450   653   206   400   189   400 0.86 -
TRINITY_DN1835_c0_g1_i3:13-1212    -            400 22459at7898          -            798   3.5e-35  120.9   0.2   1   2      0.93   2.6e+02   -1.0   0.9   351   392   142   183   123   204 0.59 -
TRINITY_DN1835_c0_g1_i3:13-1212    -            400 22459at7898          -            798   3.5e-35  120.9   0.2   2   2   1.2e-37   3.5e-35  120.9   0.2   450   653   206   400   189   400 0.86 -
TRINITY_DN12774_c1_g1_i1:1001-2320 -            440 22459at7898          -            798   3.2e-32  111.1   2.0   1   1   4.4e-34   1.2e-31  109.2   2.0   434   653   213   440   209   440 0.76 -
TRINITY_DN1093_c0_g1_i1:500-1726   -            409 22459at7898          -            798   3.7e-32  110.9   0.2   1   1   1.6e-34   4.6e-32  110.6   0.2   448   654   211   409   163   409 0.83 -
TRINITY_DN12774_c1_g1_i3:1001-2515 -            505 22459at7898          -            798   4.6e-32  110.6   1.9   1   1     6e-34   1.7e-31  108.7   1.9   434   653   278   505   274   505 0.76 -
TRINITY_DN12774_c1_g1_i5:1001-2647 -            549 22459at7898          -            798   4.8e-32  110.6   1.6   1   1   5.9e-34   1.7e-31  108.8   1.6   434   653   322   549   318   549 0.76 -
TRINITY_DN8785_c0_g1_i6:41-1099    -            353 22459at7898          -            798   5.6e-32  110.3   0.2   1   1   2.8e-34   7.9e-32  109.8   0.2   450   654   156   352   139   353 0.84 -
TRINITY_DN8785_c0_g1_i3:722-1882   -            387 22459at7898          -            798   7.1e-32  110.0   0.2   1   1   3.6e-34     1e-31  109.5   0.2   450   654   190   386   174   387 0.84 -
TRINITY_DN46969_c0_g1_i2:715-1974  -            420 22459at7898          -            798   8.3e-32  109.8   0.0   1   1   4.1e-34   1.2e-31  109.3   0.0   447   652   217   419   210   420 0.83 -
TRINITY_DN8785_c0_g1_i11:683-1945  -            421 22459at7898          -            798   8.8e-32  109.7   0.2   1   1   4.5e-34   1.3e-31  109.2   0.2   450   654   224   420   208   421 0.84 -
TRINITY_DN8785_c0_g1_i5:683-1945   -            421 22459at7898          -            798   8.8e-32  109.7   0.2   1   1   4.5e-34   1.3e-31  109.2   0.2   450   654   224   420   208   421 0.84 -
TRINITY_DN46969_c0_g1_i1:423-1682  -            420 22459at7898          -            798   1.9e-31  108.6   0.0   1   1   9.2e-34   2.6e-31  108.1   0.0   447   652   217   419   210   420 0.83 -
TRINITY_DN1093_c0_g1_i3:291-1523   -            411 22459at7898          -            798   2.5e-31  108.2   0.4   1   1   1.1e-33   3.1e-31  107.9   0.4   448   654   213   411   188   411 0.83 -
TRINITY_DN25041_c0_g1_i1:326-1531  -            402 22459at7898          -            798   1.7e-29  102.2   0.0   1   1   8.6e-32   2.4e-29  101.6   0.0   450   621   228   397   219   401 0.86 -
