#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN231_c0_g1_i2:307-1059  -            251 105171at7898         -            208  5.1e-128  424.6  11.1   1   2     0.028        55    3.1   0.1     1    13    17    29    17    44 0.78 -
TRINITY_DN231_c0_g1_i2:307-1059  -            251 105171at7898         -            208  5.1e-128  424.6  11.1   2   2    6e-131  1.2e-127  423.4   7.6     8   208    46   251    36   251 0.96 -
TRINITY_DN231_c0_g1_i5:307-1041  -            245 105171at7898         -            208  5.3e-128  424.5  11.3   1   2     0.027        54    3.1   0.1     1    13    11    23    11    38 0.79 -
TRINITY_DN231_c0_g1_i5:307-1041  -            245 105171at7898         -            208  5.3e-128  424.5  11.3   2   2  5.7e-131  1.1e-127  423.4   7.6     8   208    40   245    30   245 0.96 -
TRINITY_DN231_c0_g1_i1:307-1059  -            251 105171at7898         -            208  6.6e-128  424.2  11.4   1   2     0.028        55    3.1   0.1     1    13    17    29    17    44 0.78 -
TRINITY_DN231_c0_g1_i1:307-1059  -            251 105171at7898         -            208  6.6e-128  424.2  11.4   2   2  7.8e-131  1.5e-127  423.0   7.8     8   208    46   251    36   251 0.96 -
TRINITY_DN231_c0_g1_i3:307-1059  -            251 105171at7898         -            208  7.9e-128  423.9  11.4   1   2     0.034        67    2.8   0.1     1    12    17    28    17    40 0.83 -
TRINITY_DN231_c0_g1_i3:307-1059  -            251 105171at7898         -            208  7.9e-128  423.9  11.4   2   2  7.7e-131  1.5e-127  423.0   7.7     8   208    46   251    36   251 0.97 -
TRINITY_DN231_c0_g1_i14:307-921  -            205 105171at7898         -            208  1.6e-127  423.0   6.1   1   1  8.8e-131  1.7e-127  422.8   6.1    11   208     3   205     1   205 0.98 -
TRINITY_DN20740_c0_g1_i1:183-770 -            196 105171at7898         -            208   1.7e-77  259.5   2.2   1   1   9.7e-81   1.9e-77  259.3   2.2    13   203     2   196     1   196 0.94 -
TRINITY_DN6716_c0_g1_i1:14-757   -            248 105171at7898         -            208   4.1e-71  238.7   5.2   1   2     0.064   1.3e+02    1.9   0.1     1    16    14    29    14    36 0.83 -
TRINITY_DN6716_c0_g1_i1:14-757   -            248 105171at7898         -            208   4.1e-71  238.7   5.2   2   2   3.2e-74   6.4e-71  238.1   2.2     4   208    36   248    33   248 0.92 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/105171at7898.hmm
# Target file:     /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/hmmer_output/initial_run_results/105171at7898.out --cpu 1 /home/ericjuo/Projects/salmo_trutta_rna_seq/busco_downloads/lineages/actinopterygii_odb10/hmms/105171at7898.hmm /home/ericjuo/Projects/salmo_trutta_rna_seq/data/02_intermediate/busco/run_actinopterygii_odb10/metaeuk_output/initial_results/trinity.Trinity.fasta.modified.fas 
# Current dir:     /home/ericjuo/Projects/salmo_trutta_rna_seq
# Date:            Fri Apr 29 12:53:03 2022
# [ok]
