#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6329_c0_g2_i2:222-1556   -            445 68994at7898          -            342  1.1e-208  691.5   1.4   1   1  5.6e-211  1.4e-208  691.1   1.4    12   342   113   445   105   445 0.98 -
TRINITY_DN39610_c0_g2_i1:330-1274  -            315 68994at7898          -            342  1.8e-130  434.4   4.8   1   1  7.6e-133    2e-130  434.2   4.8    25   339     1   315     1   315 0.98 -
TRINITY_DN39610_c0_g2_i3:330-1274  -            315 68994at7898          -            342  1.5e-129  431.3   3.7   1   1  6.7e-132  1.7e-129  431.1   3.7    25   339     1   315     1   315 0.98 -
TRINITY_DN6049_c0_g1_i1:73-675     -            201 68994at7898          -            342   1.2e-77  260.7   0.1   1   1     5e-80   1.3e-77  260.5   0.1   138   338     1   200     1   201 0.98 -
TRINITY_DN6049_c0_g1_i2:159-761    -            201 68994at7898          -            342   1.2e-77  260.7   0.1   1   1     5e-80   1.3e-77  260.5   0.1   138   338     1   200     1   201 0.98 -
TRINITY_DN58_c5_g1_i1:303-1667     -            455 68994at7898          -            342   4.8e-19   67.9   0.3   1   4   0.00073      0.19   10.1   0.0   273   309    24    60    18    87 0.81 -
TRINITY_DN58_c5_g1_i1:303-1667     -            455 68994at7898          -            342   4.8e-19   67.9   0.3   2   4   6.5e-05     0.017   13.6   0.1   277   329   138   194   129   202 0.74 -
TRINITY_DN58_c5_g1_i1:303-1667     -            455 68994at7898          -            342   4.8e-19   67.9   0.3   3   4     1e-06   0.00027   19.5   0.0   276   319   249   294   242   314 0.82 -
TRINITY_DN58_c5_g1_i1:303-1667     -            455 68994at7898          -            342   4.8e-19   67.9   0.3   4   4   9.4e-07   0.00024   19.6   0.0   274   325   380   434   372   451 0.77 -
TRINITY_DN16017_c0_g1_i19:342-1937 -            532 68994at7898          -            342   1.1e-17   63.5   0.9   1   4   0.00014     0.036   12.5   0.0   273   308    30    65    21    86 0.86 -
TRINITY_DN16017_c0_g1_i19:342-1937 -            532 68994at7898          -            342   1.1e-17   63.5   0.9   2   4   0.00023     0.058   11.8   0.0   274   325   150   203   139   218 0.81 -
TRINITY_DN16017_c0_g1_i19:342-1937 -            532 68994at7898          -            342   1.1e-17   63.5   0.9   3   4   0.00019     0.048   12.0   0.0   272   327   256   314   222   325 0.72 -
TRINITY_DN16017_c0_g1_i19:342-1937 -            532 68994at7898          -            342   1.1e-17   63.5   0.9   4   4   1.2e-07   3.1e-05   22.5   0.2   273   327   385   441   378   453 0.81 -
TRINITY_DN16017_c0_g1_i13:121-1707 -            529 68994at7898          -            342   1.8e-17   62.8   1.3   1   4   0.00021     0.054   11.9   0.0   273   306    30    63    22    85 0.86 -
TRINITY_DN16017_c0_g1_i13:121-1707 -            529 68994at7898          -            342   1.8e-17   62.8   1.3   2   4   0.00021     0.054   11.9   0.1   274   325   147   200   140   215 0.80 -
TRINITY_DN16017_c0_g1_i13:121-1707 -            529 68994at7898          -            342   1.8e-17   62.8   1.3   3   4   0.00018     0.047   12.1   0.0   272   327   253   311   219   322 0.72 -
TRINITY_DN16017_c0_g1_i13:121-1707 -            529 68994at7898          -            342   1.8e-17   62.8   1.3   4   4   1.2e-07   3.1e-05   22.5   0.2   273   327   382   438   375   450 0.81 -
TRINITY_DN16017_c0_g1_i17:336-1970 -            545 68994at7898          -            342   2.7e-17   62.2   3.1   1   4   0.00014     0.036   12.4   0.0   273   308    32    67    21    88 0.86 -
TRINITY_DN16017_c0_g1_i17:336-1970 -            545 68994at7898          -            342   2.7e-17   62.2   3.1   2   4   0.00017     0.045   12.1   0.1   274   326   152   206   141   221 0.81 -
TRINITY_DN16017_c0_g1_i17:336-1970 -            545 68994at7898          -            342   2.7e-17   62.2   3.1   3   4     2e-05    0.0052   15.2   0.0   272   324   258   313   205   326 0.72 -
