#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN19327_c0_g1_i3:294-1799  -            502 48205at7898          -            403  6.8e-265  877.9   2.3   1   1  2.6e-267  7.9e-265  877.7   2.3     1   403    56   484    56   484 0.95 -
TRINITY_DN19327_c0_g1_i2:840-2348  -            503 48205at7898          -            403  6.9e-265  877.9   2.3   1   1  2.6e-267  7.9e-265  877.7   2.3     1   403    56   484    56   484 0.95 -
TRINITY_DN19327_c0_g1_i4:2-1396    -            465 48205at7898          -            403  3.3e-251  832.8   1.4   1   1  1.2e-253  3.8e-251  832.6   1.4     1   384    56   465    56   465 0.96 -
TRINITY_DN15232_c0_g1_i1:152-1579  -            476 48205at7898          -            403   4.6e-14   51.8   0.1   1   2     8e-08   2.5e-05   23.1   0.0    16   106   106   197    95   223 0.74 -
TRINITY_DN15232_c0_g1_i1:152-1579  -            476 48205at7898          -            403   4.6e-14   51.8   0.1   2   2   6.8e-09   2.1e-06   26.6   0.0    26   148   271   403   266   423 0.77 -
TRINITY_DN15950_c0_g2_i1:185-1522  -            446 48205at7898          -            403   1.3e-11   43.8   0.1   1   1   5.7e-14   1.8e-11   43.3   0.1    24   205    67   254    52   262 0.74 -
TRINITY_DN21093_c1_g1_i3:6-773     -            256 48205at7898          -            403   1.9e-10   39.9   0.0   1   1   8.1e-13   2.5e-10   39.5   0.0    25   207    19   207     7   216 0.87 -
TRINITY_DN28086_c0_g2_i2:27-596    -            190 48205at7898          -            403   2.7e-10   39.4   2.4   1   1   1.1e-12   3.4e-10   39.1   2.4    26   182    15   177     5   189 0.77 -
TRINITY_DN22381_c0_g3_i1:3-566     -            188 48205at7898          -            403   3.7e-10   39.0   2.1   1   1   1.5e-12   4.5e-10   38.7   2.1    17   175    16   181    11   187 0.77 -
TRINITY_DN43084_c0_g1_i1:36-530    -            165 48205at7898          -            403   2.2e-09   36.4   0.1   1   1   8.7e-12   2.7e-09   36.1   0.1    41   190     9   163     2   164 0.82 -
TRINITY_DN13801_c0_g1_i1:211-2079  -            623 48205at7898          -            403   1.3e-08   33.9   0.1   1   1     6e-11   1.9e-08   33.4   0.1    26   189    51   220    30   251 0.86 -
TRINITY_DN26263_c0_g2_i2:0-1286    -            429 48205at7898          -            403   9.6e-08   31.0   0.6   1   1   4.5e-10   1.4e-07   30.5   0.6    16   130    46   159    27   253 0.73 -
TRINITY_DN28086_c0_g2_i1:27-596    -            190 48205at7898          -            403   1.1e-07   30.8   2.2   1   1   4.4e-10   1.4e-07   30.5   2.2    26   182    15   177     5   189 0.76 -
TRINITY_DN11726_c0_g1_i1:38-577    -            180 48205at7898          -            403   1.9e-07   30.0   0.0   1   1   6.6e-10     2e-07   29.9   0.0    20   190     3   179     1   180 0.82 -
TRINITY_DN12506_c0_g1_i1:956-2623  -            556 48205at7898          -            403   2.6e-07   29.6   0.4   1   1   1.2e-09   3.6e-07   29.1   0.4    25   129    23   126     4   210 0.75 -
TRINITY_DN57024_c0_g1_i1:2-556     -            185 48205at7898          -            403   2.3e-06   26.5   0.2   1   1   7.5e-09   2.3e-06   26.5   0.2    22   128     9   114     2   183 0.86 -
TRINITY_DN14361_c2_g1_i2:1-1509    -            503 48205at7898          -            403   4.8e-06   25.4   0.6   1   1   2.2e-08   6.8e-06   24.9   0.6    47   205     2   165     1   170 0.82 -
